,author,content,description,publishedAt,source,title,url,full_art
0,,,,2019-10-01,Google News,"Bernie Sanders raises more than $25 million in the third quarter, his campaign says",http://feedproxy.google.com/~r/euronews/en/home/~3/_y4W3ZwK41E/bernie-sanders-raises-more-25-million-third-quarter-his-campaign-n1060686,"Sen. Bernie Sanders' campaign said Tuesday that the Democratic presidential contender raised $25.3 million during the third quarter, an increase of more than $7 million from his second-quarter haul.

According to the campaign, Sanders' third-quarter total came from more than 1.4 million individual donations. The campaign attributes to boost over its second-quarter total to more than $10 million raised in September alone, a total they said was a record for a single month. The average donation from those donors was $18.07, according to the campaign.

The Vermont independent senator, who sought the Democratic Party's 2016 presidential nomination, has raised about $61.5 million since launching his campaign in February.

""Bernie is proud to be the only candidate running to defeat Donald Trump who is 100 percent funded by grassroots donations — both in the primary and in the general,"" Sanders' campaign manager Faiz Shakir said in a release. ""Media elites and professional pundits have tried repeatedly to dismiss this campaign, and yet working-class Americans keep saying loudly and clearly that they want a political revolution.""

The big third-quarter haul comes as Sanders has slipped behind both former Vice President Joe Biden and Sen. Elizabeth Warren, D-Mass., in the RealClearPolitics aggregate of several polls.

Meanwhile, South Bend, Indiana, Mayor Pete Buttigieg's campaign announced Tuesday that the Democratic contender raised more than $19.1 million in the third quarter, a dip from the $24.8 million the campaign pulled in in the previous fundraising period. Buttigieg has now raised more than $51 million since the start of 2019.

The Indiana mayor finds himself in fourth place, behind Biden, Warren and Sanders, in the RealClearPolitics average."
1,MSNBC.com,,"Bernie Sanders raised $25 million dollars last quarter- an increase for him and a sign that his grass roots fundraising effort is as strong as ever. In recent weeks, Bernie Sanders has proposed a wealth tax and a CEO tax. His campaign manager, Faiz Shakir, jo…",2019-10-01,MSNBC,Sanders campaign manager talks $25 million Q3 Haul,https://www.msnbc.com/katy-tur/watch/sanders-campaign-manager-talks-25-million-q3-haul-70357573732,"Bernie Sanders raised $25 million dollars last quarter- an increase for him and a sign that his grass roots fundraising effort is as strong as ever. In recent weeks, Bernie Sanders has proposed a wealth tax and a CEO tax. His campaign manager, Faiz Shakir, joins Katy Tur to discuss these policy proposals."
2,MSNBC.com,,"New fundraising numbers are rolling in after the September 30th deadline, with Senator Bernie Sanders announcing the largest fundraising quarter for any Democratic candidate this year. NBC’s Garrett Haake, Democratic Strategist Joel Payne, and Associate Edito…",2019-10-01,MSNBC,Bernie Sanders sets high bar with $25M Q3 fundraising haul,https://www.msnbc.com/stephanie-ruhle/watch/bernie-sanders-sets-high-bar-with-25m-q3-fundraising-haul-70343237629,"New fundraising numbers are rolling in after the September 30th deadline, with Senator Bernie Sanders announcing the largest fundraising quarter for any Democratic candidate this year. NBC’s Garrett Haake, Democratic Strategist Joel Payne, and Associate Editor of Commentary Magazine Noah Rothman join Stephanie Ruhle to break down what these fundraising numbers mean for 2020 contenders."
3,MSNBC.com,,"Sen. Bernie Sanders' presidential campaign events have been canceled until further notice ""after he was found to have a blockage in one artery and two stents were successfully inserted."" The operation came after Sanders felt ""some chest discomfort"" at a campa…",2019-10-02,MSNBC,Bernie Sanders suspends cancels campaign events until further notice after heart surgery,https://www.msnbc.com/hallie-jackson/watch/bernie-sanders-suspends-cancels-campaign-events-until-further-notice-after-heart-surgery-70448709712,"Sen. Bernie Sanders' presidential campaign events have been canceled until further notice ""after he was found to have a blockage in one artery and two stents were successfully inserted."" The operation came after Sanders felt ""some chest discomfort"" at a campaign event yesterday."
4,Steve Benen,"Today’s installment of campaign-related news items from across the country.
* After a couple of difficult months, Sen. Bernie Sanders (I-Vt.) presidential campaign needed some good news, and a $25.3 million fundraising haul in the third quarter definitely co… [+1771 chars]",Today's installment of campaign-related news items from across the country.,2019-10-01,MSNBC,"Tuesday's Campaign Round-Up, 10.1.19",http://www.msnbc.com/rachel-maddow-show/tuesdays-campaign-round-10119,"Today’s installment of campaign-related news items from across the country.

* After a couple of difficult months, Sen. Bernie Sanders’ (I-Vt.) presidential campaign needed some good news, and a $25.3 million fundraising haul in the third quarter definitely counts as good news for the senator. The total is up from the Vermonter’s $18 million tally from the second quarter.

* Pete Buttigieg also announced third-quarter fundraising totals, and it looks like the mayor raised more than $19.1 million between June and August. That’s down from $24.8 million in the second quarter, but it nevertheless leaves Buttigieg in a strong financial position for the next phase in the race.

* Sen. Cory Booker (D-N.J.) also announced his third-quarter tally: more than $6 million. That’s his best quarter to date, and it’s enough to keep him in the race.

* Sen. Kamala Harris’ (D-Calif.) presidential campaign isn’t where she wants it to be, so the senator is “shaking up the top ranks” of her operation. The change includes moving two top aides from Harris’ Senate staff to her campaign staff.

* The latest Republican National Committee solicitation looks an awful lot like official census materials, which is the sort of misleading scheme partisans are supposed to avoid.

* To the disappointment of Democrats who expected him to lose badly, Corey Lewandowski, Donald Trump’s controversial former campaign manager, conceded this morning that it’s “fair to say” he’s reconsidering plans to run for the U.S. Senate in New Hampshire next year.

* The Atlanta Journal Constitution reports today that new voters in Georgia “have registered in droves” since last year’s elections, and “many of the new voters are racial minorities or under age 30, both groups that are more likely to support Democrats than Republicans.”

* And former Sen. Jeff Flake (R-Ariz.) wrote a new op-ed, published yesterday, arguing that Trump’s actions “warrant impeachment,” and urging his Republican brethren to end their support for the scandal-plagued president’s re-election."
5,Steve Benen,"Today’s installment of campaign-related news items from across the country.
* Sen. Bernie Sanders (I-Vt.) was hospitalized yesterday in Las Vegas and underwent a significant medical procedure after a blockage was found in one of his arteries. As NBC News rep… [+2206 chars]",Today's installment of campaign-related news items from across the country.,2019-10-02,MSNBC,"Wednesday's Campaign Round-Up, 10.2.19",http://www.msnbc.com/rachel-maddow-show/wednesdays-campaign-round-10219,"Today’s installment of campaign-related news items from across the country.

* Sen. Bernie Sanders (I-Vt.) was hospitalized yesterday in Las Vegas and “underwent a significant medical procedure after a blockage was found in one of his arteries.” As NBC News’ report added, “Sanders, who is 78, has canceled all of his campaign events ‘until further notice.’”

* Buoyed by African-American support, Joe Biden leads the Democratic presidential field in South Carolina according to the latest Winthrop University poll. The former vice president has 37% support, followed by Elizabeth Warren at 17%. Bernie Sanders is third with 8%, followed by Kamala Harris at 7%.

* Speaking of the Palmetto State, some South Carolina Republicans, including former Rep. Bob Inglis, sued the state Republican Party this week “over its decision to cancel its GOP presidential primary next year.”

* As difficult as this may seem to believe, Andrew Yang, a Democratic presidential candidate running for elected office for the first time, raised $10 million in the third quarter. That’s “more than triple the $2.8 million Yang raised in the second quarter.”

* Kamala Harris, meanwhile, raised $11.6 million between July and September, which is awfully close to the $11.8 million she raised in the second quarter.

* Former Rep. John Delaney (D-Md.), whose 2020 presidential campaign has struggled to gain traction, has reportedly lost four key aides, including his state directors in Iowa and New Hampshire.

* Joe Biden’s campaign released a new plan on gun policy today, which includes an assault-weapons ban. Under the blueprint, those Americans who already own assault weapons would be required to either register the weapons or sell them to the government.

* Speaking of new 2020 plans, Elizabeth Warren’s campaign unveiled a new proposal this morning that would tax lobbying: “Under her proposal, companies that spend between $500,000 and $1 million a year on lobbying would pay a 35% tax on their expenditures. The rate would increase to 60% for spending of more than $1 million, and to 75% above $5 million.”

* And finally, Donald Trump last week told a rather detailed story about CNN building a multi-million-dollar studio in North Carolina’s 9th congressional district, which he said the network intended to keep up “for weeks” if the Democratic candidate won in a recent special election. Like so many of the president’s bizarre anecdotes, the story was completely made up and had no basis in reality."
6,William Sanchez,"It's a moat point....
Dana Perino, former White House Press Secretary, co-host of Fox News Channel's ""The Five"" and host of ""The Daily Briefing"" and Chris Stirewalt Fox News Politics Editor run through the daily goings on in the world of politics.
This week… [+739 chars]","This week, Dana and Chris discuss Bernie Sanders recent health issues, South Bend, Indiana Mayor Pete Buttigieg raising over 19 million dollars this quarter and more.",2019-10-02,Fox News,In Defense Of Caviar,https://radio.foxnews.com/2019/10/02/in-defense-of-caviar/,"It's a moat point....

Dana Perino, former White House Press Secretary, co-host of Fox News Channel's ""The Five"" and host of ""The Daily Briefing"" and Chris Stirewalt Fox News Politics Editor run through the daily goings on in the world of politics.

This week, Dana and Chris discuss Bernie Sanders recent health issues, South Bend, Indiana Mayor Pete Buttigieg raising over 19 million dollars this quarter and it's a celebration...this week marks the three year anniversary of Dana giving up Diet Coke.

Plus, Dana has mailbag questions and Chris answers Jimmy Carter-based trivia.

Follow Dana Perino on Twitter: @DanaPerino and Facebook

Plus pick up her books: ""And The Good News Is..."" and ""Let Me Tell You About Jasper""

Follow Chris Stirewalt on Twitter: @ChrisStirewalt

Subscribe to his political news note: 'FOX News Halftime Report' and order his book: ""Every Man A King: A Short, Colorful History of American Populists""

Click HERE for more ""Perino & Stirewalt: I'll Tell You What"""
7,William Sanchez,"It's a moat point....
Dana Perino, former White House Press Secretary, co-host of Fox News Channel's ""The Five"" and host of ""The Daily Briefing"" and Chris Stirewalt Fox News Politics Editor run through the daily goings on in the world of politics.
This week… [+739 chars]","This week, Dana and Chris discuss Bernie Sanders recent health issues, South Bend, Indiana Mayor Pete Buttigieg raising over 19 million dollars this quarter and more.",2019-10-02,Fox News,In Defensive Of Caviar,https://radio.foxnews.com/2019/10/02/in-defensive-of-caviar/,"It's a moat point....

Dana Perino, former White House Press Secretary, co-host of Fox News Channel's ""The Five"" and host of ""The Daily Briefing"" and Chris Stirewalt Fox News Politics Editor run through the daily goings on in the world of politics.

This week, Dana and Chris discuss Bernie Sanders recent health issues, South Bend, Indiana Mayor Pete Buttigieg raising over 19 million dollars this quarter and it's a celebration...this week marks the three year anniversary of Dana giving up Diet Coke.

Plus, Dana has mailbag questions and Chris answers Jimmy Carter-based trivia.

Follow Dana Perino on Twitter: @DanaPerino and Facebook

Plus pick up her books: ""And The Good News Is..."" and ""Let Me Tell You About Jasper""

Follow Chris Stirewalt on Twitter: @ChrisStirewalt

Subscribe to his political news note: 'FOX News Halftime Report' and order his book: ""Every Man A King: A Short, Colorful History of American Populists""

Click HERE for more ""Perino & Stirewalt: I'll Tell You What"""
8,,,Democratic presidential candidate Bernie Sanders went to the hospital after experiencing chest discomfort; Peter Doocy reports from Las Vegas.,2019-10-02,Fox News,Bernie Sanders says he feels good after heart procedure for a blocked artery,http://video.foxnews.com/v/6091440751001/,no words found
9,Paul Steinhauser,"Democratic presidential candidate Bernie Sanders hauled in a whopping $25.3 million during the July-September third quarter of fundraising, his presidential campaign announced on Tuesday morning.
The massive fundraising figure is up more than $7 million from… [+2746 chars]","Democratic presidential candidate Bernie Sanders hauled in a whopping $25.3 million during the July-September third quarter of fundraising, his presidential campaign announced on Tuesday morning.",2019-10-01,Fox News,Sanders hauls in eye-popping $25 million in past three months,https://www.foxnews.com/politics/sanders-hauls-in-an-eye-popping-25-million-the-past-three-months,"Democratic presidential candidate Bernie Sanders hauled in a whopping $25.3 million during the July-September third quarter of fundraising, his presidential campaign announced on Tuesday morning.

The massive fundraising figure is up more than $7 million from his second-quarter numbers.

SANDERS PROPOSES NEW TAX TO TARGET COMPANIES WITH LARGE PAY GAPS

Pete Buttigieg’s campaign also reported early Tuesday morning that the South Bend, Indiana mayor raised $19.1 million the past three months. While impressive, the candidate’s fundraising haul is down from the $24.8 million he brought in during the second quarter, which was the highest among the record-setting field of Democratic White House hopefuls during the April-June quarter.

Sen. Kamala Harris announced raising $11.6 million over the past three months.

The California Democrat's third quarter figure is slightly behind the $11.8 million she brought in during the second quarter and the $12 million she hauled in during the January-March first quarter of fundraising.

Sen. Cory Booker also revealed his third-quarter fundraising figures on Tuesday.

The Democrat from New Jersey's presidential campaign said they raised more than $6 million in July-September period, their best quarter of fundraising to date.

President Trump’s re-election campaign reported on Tuesday that they and the Republican National Committee combined hauled in a massive $125 million in the third quarter. That’s up from their combined $105 million raised during the second quarter.

Unlike some of his rivals for the nomination – such as former Vice President Joe Biden, Buttigieg and Harris – Sanders eschews big donor fundraisers and instead relies solely on grassroots donations. The campaign announced it received 1.4 million donations the past three months.

Sanders campaign manager Faiz Shakir said in a statement that ""Bernie is proud to be the only candidate running to defeat Donald Trump who is 100 percent funded by grassroots donations – both in the primary and in the general.""

News of Sanders’ cash haul comes as the populist independent senator from Vermont has faded in many recent polls to third place behind Biden and Sen. Elizabeth Warren of Massachusetts, who along with Sanders is the other progressive standard-bearer in the 2020 Democratic nomination race.

Shakir argued that “media elites and professional pundits have tried repeatedly to dismiss this campaign, and yet working-class Americans keep saying loudly and clearly that they want a political revolution.""

The Sanders campaign announced that its average individual contribution was $19 and that more than 99.9 percent of contributors have not maxed out and are able to donate again to the campaign.

THE LATEST FROM FOX NEWS ON THE 2020 PRESIDENTIAL CAMPAIGN

The Buttigieg campaign highlighted that they’ve now raised more than $51 million since the beginning of the year. They said that 182,000 new people contributed to the campaign in the third quarter, bringing the total number of donors this year to 580,000. The campaign also reported that the average contribution the past three months was $32.

Buttigieg, a one-time long-shot for the nomination, soared in the spring to near top-tier status. While he's continued to haul in large amounts of campaign cash and build up a formidable team in the crucial early voting states, his poll numbers stagnated during the summer.

The Harris campaign, in reporting their fundraising figures, noted that they plan to double their organizing staff in Iowa and South Carolina - the first southern primary - in October and November.

Harris has seen her poll numbers deteriorate over the past two months, but campaign manager Juan Rodriguez pledged that ""this is a campaign that is growing, expanding, and built to win this primary.""

Booker's campaign said that a third of their campaign haul the past three months came during the last 10 days of September, after the candidate announced if he didn't bring in $1.7 million by end of the month, he'd likely drop his White House bid.

Booker's campaign said they'd use their new infusion of campaign cash to hire 40 more staff at headquarters and across the country and open more offices in the early voting states.

Tuesday was the first day campaigns could announce their third-quarter numbers, but they have until Oct. 15 to officially file their fundraising reports with the Federal Election Commission.

Campaign cash is a crucial barometer of a candidate’s appeal and popularity and of his or her campaign’s strength. The third-quarter fundraising figures of the Democratic presidential candidates will be heavily analyzed and scrutinized. Fundraising dollars can be used by the candidates to pay for campaign staff and grassroots outreach efforts, travel, and ads."
