,author,content,description,publishedAt,source,title,url,full_art
0,Reid J. Epstein and Lisa Lerer,"DES MOINES Senator Elizabeth Warren of Massachusetts is the new Iowa polling leader, narrowly in first place ahead of former Vice President Joseph R. Biden Jr., according to a new poll of the state from The Des Moines Register and CNN.
The poll showed that M… [+981 chars]",The latest poll numbers from The Des Moines Register and CNN were very good for Elizabeth Warren as she and Joseph R. Biden Jr. broke away from the rest of the Democratic pack.,2019-09-22,The New York Times,Warren Leads in New Iowa Poll With Biden Second,https://www.nytimes.com/2019/09/21/us/politics/Iowa-biden-warren-.html,"Mayor Pete Buttigieg of South Bend, Ind., placed fourth in The Register’s poll, with 9 percent. He had 14 percent in The Register’s June poll and has fallen in other surveys of the state since then before launching a television advertising campaign here after Labor Day.

The gains by Ms. Warren come largely at the expense of Mr. Sanders. His polling drop-off comes as his campaign has reordered staff in early nominating states in an effort to reboot his campaign.

Senator Kamala Harris of California was fifth overall with 6 percent support. Senator Cory Booker of New Jersey and Senator Amy Klobuchar of Minnesota each had 3 percent support. Four candidates were the first choice of 2 percent of likely Iowa caucusgoers.

In addition to leading the field, Ms. Warren also has the most room for growth in the field — 71 percent of Democrats surveyed said she was their first or second choice or they were open to backing her, the poll found. Mr. Biden was next, being considered by 60 percent of Iowa Democrats. Of the rest of the field, only Mr. Buttigieg and Ms. Harris were being considered by more than half the Democratic electorate.

The dynamics are far from set: Just one in five likely Democratic caucusgoers said their minds were made up, and 63 percent said they could still be persuaded to support a different candidate."
1,Mark Leibovich,"He is still doing some campaigning as it used to exist: talking to people in early-voting states.His audience sizes often number just in the double-digits, which could be viewed as a comedown compared to the thousands that were thronging Mr. ORourke during hi… [+2073 chars]","Oh, and he’s running for president too.",2019-09-23,The New York Times,Beto O’Rourke Wants to Talk Guns With Anyone Who Will Listen,https://www.nytimes.com/2019/09/23/us/politics/beto-orourke-guns-2020.html,"He is still doing some campaigning as it used to exist: talking to people in early-voting states . His audience sizes often number just in the double-digits, which could be viewed as a comedown compared to the thousands that were thronging Mr. O’Rourke during his Senate race last year — including one September rally in Austin featuring Willie Nelson that drew upward of 50,000 people. Did he find this contrast deflating, a reporter asked Mr. O’Rourke after a low-key rally at Keene State College in New Hampshire?

“Oh, I’m really grateful to anyone who would forgo a perfectly fine movie or dinner date to spend some time on a Friday night with a candidate for the presidency,” Mr. O’Rourke replied, offering perhaps the only possible answer a politician could give (what candidate would admit to being “deflated?”).

Mr. O’Rourke still manages to project earnestness with his entire body. He keeps casually dropping in his now-signature profanity because, he explained, being polite and restrained “doesn’t always express the anger o r the urgency that I feel.”

His zigzagging trajectory over the last year can be ordered into pronounced phases. Last fall — the peak of his Beto-Mania Phase — ended in a narrow loss to Mr. Cruz. Nevertheless, the hype persisted. “We did not see that coming,” Mr. O’Rourke said of the continued attention, which ushered in a new phase.

Late on election night, a couple of supporters wandered into Mr. O’Rourke’s El Paso home to commiserate. “They were just these drunk dudes in their teens who were bummed out and decided to come to Beto’s house,” Mr. O’Rourke recalled. “They just walked in and were like ‘Hey dude, we’re just so sorry you lost, can I get a selfie with you?’”

“And I was like, ‘Sure, but you can’t just walk into someone’s house like this.’ And they were like ‘Oh, I’m so sorry, I’m so sorry.’”

Mr. O’Rourke nursed his defeat, set out on a road trip and went to the dentist, live-streaming as he went. He decided to run for president. From the outset, the enterprise seemed to lack definition. He was outshone and overtaken in a crowded field of movement progressives (Bernie Sanders, Elizabeth Warren), an established elder (Joe Biden) and new faces (Pete Buttigieg, Kamala Harris) who seemed brighter than last year’s meteor. He came off shaky and overwhelmed in the first two debates. Beto-mania 2018 seemed far away."
2,,"A new poll from The Des Moines Register and CNN, released on Saturday night, showed a reordering of the Democratic field. For the first time in The Registers poll this year, Ms. Warren, of Massachusetts, at 22 percent support, led Mr. Biden, who the survey fo… [+1109 chars]","2020 Democrats Go All In on Iowa The New York Times NBC/WSJ poll: A record share of voters dislike Trump personally, but Democrats face challenges of their own NBC News Elizabeth Warren surges and Joe Biden fades in close Iowa race, new poll shows CNN The Tru…",2019-09-22,The New York Times,2020 Democrats Go All In on Iowa - The New York Times,https://www.nytimes.com/2019/09/22/us/politics/2020-election-iowa-democrats.html,"A new poll from The Des Moines Register and CNN, released on Saturday night, showed a reordering of the Democratic field. For the first time in The Register’s poll this year, Ms. Warren, of Massachusetts, at 22 percent support, led Mr. Biden, who the survey found was the first choice of 20 percent of would-be caucusgoers. Mr. Sanders, of Vermont, placed third, at 11 percent, with Mr. Buttigieg at 9 percent and Ms. Harris at 6 percent.

“This is the first major shake-up” of the race, The Register’s pollster, Ann Selzer, told the paper.

The poll found that just one in five likely caucusgoers said they had made up their minds, and 63 percent could still be persuaded to shift their support to someone else.

Ms. Klobuchar, of Minnesota, who was tied for sixth in the poll, said after presiding over the opening of a new campaign office on Friday in Cedar Rapids that there might be more than twice as many tickets out of Iowa as usual.

“You could be No. 6,” Ms. Klobuchar said before the poll results were announced. “I’m really serious, in a 20-person field and people will go, ‘Not bad.’ They’re going to look at who is in the top eight.”

Mr. Buttigieg predicted a smaller number of candidates would survive Iowa.

“I don’t know how many people can emerge, I think that comes down to how many people voters can keep track of,” he said. “I’d be shocked if it’s more than five.”"
3,John Mccormick,"Democratic presidential candidates are presenting policy ideas that are broadly popular with Americans, including tuition-free state colleges, but other proposalssuch as Medicare for Allcould complicate the partys prospects next year, the latest Wall Street J… [+5751 chars]","Ideas like Medicare for All are embraced by most Democratic voters but could challenge the party in 2020 general election, WSJ/NBC poll finds",2019-09-22,The Wall Street Journal,U.S. Voters Support Expanding Medicare but Not Eliminating Private Health Insurance,https://www.wsj.com/articles/u-s-voters-support-expanding-medicare-but-not-eliminating-private-health-insurance-11569157204,"Democratic presidential candidates are presenting policy ideas that are broadly popular with Americans, including tuition-free state colleges, but other proposals—such as Medicare for All—could complicate the party’s prospects next year, the latest Wall Street Journal/NBC News poll shows.

Two-thirds of registered voters support letting anyone buy into Medicare, similar to an idea that former Vice President Joe Biden and some other Democratic candidates have proposed. Two-thirds say that young adults brought to the U.S. illegally..."
4,Thomas Kaplan,"Mr. Sanders, of Vermont, would create an annual tax that would apply to households with a net worth above $32 million about 180,000 households in total, or about the top 0.1 percent, according to the economists who worked on the plan.
He would create a 1 per… [+1362 chars]",Mr. Sanders is embracing an idea at the center of Elizabeth Warren’s presidential campaign. His proposal goes further in who would be taxed and how much money would be raised.,2019-09-24,The New York Times,"Bernie Sanders Proposes a Wealth Tax, Taking Aim at Billionaires",https://www.nytimes.com/2019/09/24/us/politics/bernie-sanders-wealth-tax.html,"WASHINGTON — Senator Bernie Sanders on Tuesday unveiled a proposal to create a new tax on the wealth of the richest Americans, including a steep tax on billionaires that could greatly diminish their fortunes.

With the proposal, Mr. Sanders is embracing an idea that has been a centerpiece of the campaign of his top progressive rival, Senator Elizabeth Warren. But while Ms. Warren came first, Mr. Sanders is going bigger. His wealth tax would apply to a larger number of households, impose a higher top rate and raise more money.

Mr. Sanders’s plan to tax accumulated wealth, not just income, is particularly aggressive in how it would erode the fortunes of billionaires. His tax would cut in half the wealth of the typical billionaire after 15 years, according to two economists who worked with the Sanders campaign on the plan. Mr. Sanders would use the money generated by his wealth tax to fund the housing plan he released last week and a forthcoming plan for universal child care, as well as to help pay for “Medicare for all.”

“Let me be very clear: As president of the United States, I will reduce the outrageous and grotesque and immoral level of income and wealth inequality,” Mr. Sanders said in an interview. “What we are trying to do is demand and implement a policy which significantly reduces income and wealth inequality in America by telling the wealthiest families in this country they cannot have so much wealth.”"
5,Mark Leibovich,"He is still doing some campaigning as it used to exist: talking to people in early-voting states.His audience sizes often number just in the double-digits, which could be viewed as a comedown compared to the thousands that were thronging Mr. ORourke during hi… [+2073 chars]","Oh, and he’s running for president too.",2019-09-23,The New York Times,Beto O’Rourke Wants to Talk Guns With Anyone Who Will Listen,https://www.nytimes.com/2019/09/23/us/politics/beto-orourke-guns-2020.html,"He is still doing some campaigning as it used to exist: talking to people in early-voting states . His audience sizes often number just in the double-digits, which could be viewed as a comedown compared to the thousands that were thronging Mr. O’Rourke during his Senate race last year — including one September rally in Austin featuring Willie Nelson that drew upward of 50,000 people. Did he find this contrast deflating, a reporter asked Mr. O’Rourke after a low-key rally at Keene State College in New Hampshire?

“Oh, I’m really grateful to anyone who would forgo a perfectly fine movie or dinner date to spend some time on a Friday night with a candidate for the presidency,” Mr. O’Rourke replied, offering perhaps the only possible answer a politician could give (what candidate would admit to being “deflated?”).

Mr. O’Rourke still manages to project earnestness with his entire body. He keeps casually dropping in his now-signature profanity because, he explained, being polite and restrained “doesn’t always express the anger o r the urgency that I feel.”

His zigzagging trajectory over the last year can be ordered into pronounced phases. Last fall — the peak of his Beto-Mania Phase — ended in a narrow loss to Mr. Cruz. Nevertheless, the hype persisted. “We did not see that coming,” Mr. O’Rourke said of the continued attention, which ushered in a new phase.

Late on election night, a couple of supporters wandered into Mr. O’Rourke’s El Paso home to commiserate. “They were just these drunk dudes in their teens who were bummed out and decided to come to Beto’s house,” Mr. O’Rourke recalled. “They just walked in and were like ‘Hey dude, we’re just so sorry you lost, can I get a selfie with you?’”

“And I was like, ‘Sure, but you can’t just walk into someone’s house like this.’ And they were like ‘Oh, I’m so sorry, I’m so sorry.’”

Mr. O’Rourke nursed his defeat, set out on a road trip and went to the dentist, live-streaming as he went. He decided to run for president. From the outset, the enterprise seemed to lack definition. He was outshone and overtaken in a crowded field of movement progressives (Bernie Sanders, Elizabeth Warren), an established elder (Joe Biden) and new faces (Pete Buttigieg, Kamala Harris) who seemed brighter than last year’s meteor. He came off shaky and overwhelmed in the first two debates. Beto-mania 2018 seemed far away."
6,Trish Bendix,"He brought it up eight times on one phone call. Eight times makes it seem like a pretty obvious crime. Its like if you went on trial for stabbing a guy and said, It was an accident. He fell on the knife, and they said, Eight times? SETH MEYERS
Yeah, Trump as… [+2754 chars]","“It’s like if you went on trial for stabbing a guy and said, ‘It was an accident. He fell on the knife,’ and they said, ‘Eight times?’” Seth Meyers joked Monday.",2019-09-24,The New York Times,Late Night Calls Out Trump for Bringing Up Biden With Ukraine,https://www.nytimes.com/2019/09/24/arts/television/late-night-trump-biden-ukraine.html,"“He brought it up eight times on one phone call. Eight times makes it seem like a pretty obvious crime. It’s like if you went on trial for stabbing a guy and said, ‘It was an accident. He fell on the knife,’ and they said, ‘Eight times?’” — SETH MEYERS

“Yeah, Trump asked Ukraine for election help, or as he put it, ‘I was just trying to make Putin jealous.’” — JIMMY FALLON

“Right now Eric and Don Jr. are thinking, ‘Damn, he pays more attention to Biden’s kid.’” — JIMMY FALLON

“Today reporters asked Trump if he did anything wrong. He was like, ‘Yeah, I probably should have asked for dirt on Elizabeth Warren.’” — JIMMY FALLON

“We spent years talking about Russia; it might be Ukraine that takes down Trump. Who saw that coming? That’s like looking both ways before you cross the street then getting hit by a drone.” — JIMMY FALLON

“Maybe even crazier is the fact that Trump did this on July 25th, the day after the Mueller testimony. So a day after the conclusion of a major investigation into whether he got help in an election from a foreign leader, he gets on the phone and asks for help from another foreign leader. It’s like the only thing I can compare it to is when Mike Tyson bit Evander Holyfield’s ear and then bit Evander Holyfield’s other ear.” — JIMMY KIMMEL

“The bottom line is it would appear the president used his office to ask a foreign country to dig up dirt on his opponent, and Democrats in Congress are thinking very seriously about threatening to maybe consider almost doing something about it.” — JIMMY KIMMEL

“Today Nancy Pelosi said, ‘Another five or 600 violations and we might think about impeachment.’” — JIMMY FALLON

“While addressing the whistle-blower complaint about Ukraine, Nancy Pelosi accused President Trump of endangering national security. Yeah, Nancy, where you been? You’re like, my mom’s friend who is watching Season 4 of ‘Breaking Bad’ and says, ‘I think this guy might be dealing meth.’” — SETH MEYERS

“I know they say that history repeats itself, but usually it’s after a few generations, not, like, two years later with the exact same person.” — JAMES CORDEN"
7,,"Among Democratic presidential candidates, its the rallying cry of the moment tax the rich. The idea is a centerpiece of the campaigns of Senator Elizabeth Warren and Senator Bernie Sanders. A former candidate, Mayor Bill de Blasio of New York, went so far as … [+11012 chars]","Democrats Want to Tax the Rich. Here's How Those Plans Would Work (or Not). The New York Times Bernie Sanders Proposes a Wealth Tax, Taking Aim at Billionaires The New York Times Bernie Sanders rolls out wealth tax plan that would help fund 'Medicare for All'…",2019-09-24,The New York Times,Democrats Want to Tax the Rich. Here's How Those Plans Would Work (or Not). - The New York Times,https://www.nytimes.com/interactive/2019/09/24/business/economy/wealth-tax-rich.html,"Among Democratic presidential candidates, it’s the rallying cry of the moment — tax the rich. The idea is a centerpiece of the campaigns of Senator Elizabeth Warren and Senator Bernie Sanders. A former candidate, Mayor Bill de Blasio of New York, went so far as to say the government ought to “tax the hell out of the wealthy.”

The new taxes would fund a laundry list of liberal proposals — “Medicare for all,” free college, combating global warming and rebuilding roads and bridges.

But these measures will face fierce opposition, including from wealthy donors. Republicans in Congress are sure to oppose new taxes, making passage impossible unless Democrats take both houses of Congress in 2020. Whatever their political fate, these proposals represent the broadest rethinking of tax policy in decades.

“We seem to go back and forth between Democrats and Republicans on taxing the rich, depending on who is in power,” said Eric Toder, co-director of the Tax Policy Center. “But the Democrats now are a good deal more aggressive than they’ve been in the past.”

Four ideas have gained the most traction: a tax on wealth, raising marginal tax rates, expanding the estate tax and changing how the government taxes capital gains.

Creating a Wealth Tax

How many people would pay? Relatively few. Would it reduce inequality? Almost certainly. How much money could it raise for the government? A lot. Would the rich find ways to avoid or evade this tax? Probably.

In January, Ms. Warren took a bold new approach by proposing to tax wealth, not just income. Her proposal would impose a 2 percent tax on assets above $50 million, or the top 70,000 families by wealth, in a nation of nearly 330 million people. Someone with $100 million in assets would pay $1 million a year. Fortunes over $1 billion would be subject to an additional 1 percent surcharge.

The tax, akin to how property taxes work, would be aimed at a group that controls a growing portion of the nation’s wealth. The 400 richest Americans own 3.5 percent of the country’s assets, according to Emmanuel Saez and Gabriel Zucman, economists at the University of California, Berkeley, who have advised Ms. Warren. Over time, her tax would reduce that to 2 percent, according to Mr. Saez and Mr. Zucman. If it had been in place since 1982, the fortune of Jeff Bezos, the Amazon founder, would now be $87 billion, rather than $160 billion, they estimate, using figures from before his divorce.

Ms. Warren’s proposal would bring in $2.6 trillion over 10 years, according to Mr. Saez and Mr. Zucman. At $260 billion a year, that is a small share of total annual federal spending of $4.4 trillion. Lawrence Summers, a former Treasury secretary, and Natasha Sarin, a law professor at the University of Pennsylvania, have disputed earlier estimates by the two economists as overly optimistic.

Share of household wealth held by: 40 percent 1940 38% 2016 37% The top 1 percent 30 20 2016 19% 1940 15% The top 0.1 percent 10 0 ’16 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10 2016 37% 40 percent 1940 38% The top 1 percent 30 2016 19% 20 The top 0.1 percent 1940 15% 10 0 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10 ’16 2016 37% 40 percent 1940 38% The top 1 percent 30 2016 19% 20 The top 0.1 percent 1940 15% 10 0 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10 ’16 Source: Thomas Piketty, Emmanuel Saez and Gabriel Zucman, “Distributional National Accounts: Methods and Estimates for the United States”

On Tuesday Mr. Sanders is proposing his own wealth tax, one that goes after mega-wealth even more aggressively than Ms. Warren’s proposal. His graduated tax would start at 1 percent for assets of more than $32 million, climbing to 8 percent for wealth exceeding $10 billion. The tax would raise an estimated $4.35 trillion over a decade.

As appealing as a wealth tax might sound for the party’s liberal base, enacting it would pose major challenges. Anyone lucky enough to be in its sights has access to top tax lawyers and accountants who can sift through the tax code for a way out, or at least a means of minimizing the hit.

European countries have had mixed success with wealth taxes. Weak enforcement and offshore havens have enabled many individuals to greatly reduce what they owe. The Internal Revenue Service would need detailed reports from banks, brokerage firms and other financial institutions to make the tax effective.

“It could raise a lot of money but probably less than Elizabeth Warren thinks,” Mr. Toder said.

Raising top income tax rates

How many people would pay? Not many. Would it reduce inequality? Probably. How much money could it raise for the government? A modest amount. Would the rich find ways to avoid or evade this tax? Yes.

Raising the top income tax rate is one of the most straightforward ways to tax the rich and some prominent Democrats have embraced it. For example, Representative Alexandria Ocasio-Cortez of New York City has said that the government should impose a 70 percent tax on earnings above $10 million.

While that might sound radical, it would actually represent a return to tax policies that prevailed for decades. The top income tax rate stood at 70 percent as recently as 1980, and was even higher before then, topping 90 percent in the late 1950s and early 1960s.

Highest marginal tax rate 100 percent 80 1940 81% 60 40 2018 37% 20 0 ’18 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10 100 percent 80 1940 81% 60 40 2018 37% 20 0 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10 ’18 100 percent 80 1940 81% 60 40 2018 37% 20 0 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10 ’18 Source: Tax Policy Center

In terms of inequality, it would effectively reduce some of the extremes in pay that have developed in recent decades. The vast fortunes accumulated by a few dozen billionaires have also made new taxes more politically palatable. For example, Ms. Ocasio-Cortez’s 70 percent tax would be paid by about 21,000 taxpayers.

Over 10 years, her proposal would raise up to $382 billion, according to the Penn Wharton Budget Model. That is about half as much as the government will spend on the Defense Department this fiscal year.

With the help of accountants and lawyers, the wealthy would no doubt try to find ways to convert earned income into capital gains or business income, which are currently taxed at lower rates.

Raising the estate tax

How many people would pay? Not many. Would it reduce inequality? A lot. How much money could it raise for the government? A modest amount. Would the rich find ways to avoid or evade this tax? Most likely.

Experts say inherited wealth is an important driver of inequality. The estate tax is meant to combat that, but in recent decades lawmakers have made it easier for taxpayers to avoid it. Mr. Sanders wants to change that.

Under his proposal, the estate tax rate would begin at 45 percent for assets worth more than $3.5 million and rise to 77 percent for those with more than $1 billion. The proposal would apply to just 0.2 percent of the population, according to Mr. Sanders.

The senator’s plan would raise $315 billion over 10 years, or less than half of military spending this year. But the higher tax on estates worth more than $1 billion could raise $2.2 trillion over the long term. Mr. Sanders has said he wants the money to pay for his ambitious agenda of social programs.

Estate tax exemption In 2016 dollars $12 million 2018 $11.6 million $10 $8 $6 $4 $2 1940 $686 thousand ’18 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10* YEAR OF DEATH *In 2010, the estate tax was repealed for one year. In 2016 dollars $12 million 2018 $11.6 million $8 $4 1940 $686 thousand 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10* ’18 YEAR OF DEATH *In 2010, the estate tax was repealed for one year. In 2016 dollars $12 million 2018 $11.6 million $8 $4 1940 $686 thousand 1940 ’50 ’60 ’70 ’80 ’90 ’00 ’10* ’18 YEAR OF DEATH *In 2010, the estate tax was repealed for one year. Source: Tax Policy Center

Ms. Warren has also proposed expanding the estate tax as part of a housing bill. The estate tax would start at 55 percent and rise to 75 percent. She has said that the tax would affect 14,000 wealthy families a year.

Lawyers and accountants have devised many strategies for avoiding the estate tax, said Kyle Pomerleau, chief economist at the Tax Foundation. Of course, if Congress were to adopt Mr. Sanders’s proposal, lawmakers could also try to close some of those loopholes.

Raising capital gains tax rates

How many people would pay? Relatively few taxpayers. Would it reduce inequality? Most likely. How much money could it raise for the government? A lot. Would the rich find ways to avoid or evade this tax? Possibly.

Several Democrats, including former Vice President Joe Biden, want to end the discrepancy between how different kinds of income are taxed. To wit, long-term capital gains are taxed at a top rate of 20 percent, but the top rate for salary and wage income is 37 percent.

Lower taxes on investment income skew the system in favor of wealthier households and raising capital gains tax rates would change that.

As of 2016, about 80 percent of the income of households that earn less than $198,000 a year comes in the form of wages and salaries, according to a paper by Lily Batchelder and David Kamin of the New York University School of Law. By contrast, capital gains and dividends account for 70 percent of the income of the families that earn $53 million or more a year.

“The way that the very top of earners in our country make money is very different from the rest,” Mr. Kamin said.

Sources of income by income group 2016 BOTTOM 95 PERCENT Wages/salaries 80% Business income 4% Long term capital gains and qualified dividends 3% Other 13% TOP .001 PERCENT Wages/salaries 10% Business income 13% Long term capital gains and qualified dividends 71% Other 6% 2016 BOTTOM 95 PERCENT Wages/salaries 80% Business income 4% Long term capital gains and qualified dividends 3% Other 13% TOP .001 PERCENT Wages/salaries 10% Business income 13% Long term capital gains and qualified dividends 71% Other 6% 2016 BOTTOM 95 PERCENT Wages/salaries 80% Business income 4% Long term capital gains and qualified dividends 3% Other 13% TOP .001 PERCENT Wages/salaries 10% Business income 13% Long term capital gains and qualified dividends 71% Other 6% Source: Lily Batchelder and David Kamin, New York University School of Law

The top 10 percent of households by income own 84 percent of all stocks. Mr. Biden’s plan is aimed at this group and would raise the capital gains rate to 39.6 percent for top earners.

Senator Ron Wyden of Oregon, who is not running for president, would go further still by fundamentally changing how capital gains are taxed, at least for the wealthiest Americans. He recently proposed taxing the appreciation of stocks held by the richest 0.3 percent of households, even if those gains haven’t been realized. Mr. Wyden also favors equalizing the rate at which earned income and capital gains are taxed.

The senator’s proposal would have the effect of trimming the wings of billionaires who have watched their fortunes soar but haven’t sold their shares.

The proposal from Mr. Wyden would raise an estimated $1.5 trillion to $2 trillion over 10 years, which would be earmarked for Social Security. Mr. Biden would allocate money raised in part from hiking capital gains taxes to pay the $750 billion cost of expanding coverage under the Affordable Care Act.

Simply raising capital gains taxes without other reforms is tricky as taxpayers could choose not to sell stocks to avoid owing money. Based on research it has analyzed, the Tax Policy Center estimates that raising the capital gains rate above 30 percent would reduce revenues, Mr. Toder said. Taxing appreciation as Mr. Wyden has proposed would help address this."
8,,"After the Mueller report, Congress had a duty to begin impeachment, Ms. Warren tweeted on Friday. By failing to act, Congress is complicit in Trumps latest attempt to solicit foreign interference to aid him in US elections. Do your constitutional duty and imp… [+1062 chars]",Joe Biden Will Back Impeachment if Trump Does Not Comply With Congress The New York Times Trump impeachment calls grow after Ukraine drama CNN Giuliani says State Department asked him to take call from Ukrainian official | TheHill The Hill Trump's Ukraine cal…,2019-09-24,The New York Times,Joe Biden Will Back Impeachment if Trump Does Not Comply With Congress - The New York Times,https://www.nytimes.com/2019/09/24/us/politics/joe-biden-trump-impeachment.html,"There is no evidence that Mr. Biden, as vice president, intentionally tried to help his son in his dealings with Ukraine, but Hunter Biden’s business career has sporadically drawn attention from political rivals and the media for more than a decade. Associates say Mr. Biden is infuriated by Mr. Trump’s conduct and astonished by the president’s willingness to dismiss some of the most basic ethical lines in American politics.

In Wilmington, Del., Tuesday, Mr. Biden called the president’s actions an “abuse of power’’ that undermined national security, and said he would support impeachment if Mr. Trump did not provide information related to congressional investigations.

In some respects, Mr. Trump’s conduct has reinforced the central message of Mr. Biden’s appeal to Democratic voters: that the country is threatened by an out-of-control presidency, and that ousting Mr. Trump is more important than any other policy goal Democrats might share.

At fund-raisers and other events, Democrats who have spoken with Mr. Biden in recent days say he has largely appeared measured, greeting old friends in his typical effusive style and keeping the focus on his concerns with Mr. Trump’s foreign policy, rather than dwelling on the challenges the moment raises for his family.

Still unclear in this moment of crisis is what conclusions Democratic voters might make about Mr. Biden as an opponent for Mr. Trump, and how a drive for impeachment in Congress might shape the Democratic primary campaign.

Former Gov. Tom Vilsack of Iowa, who saw Mr. Biden at a fund-raiser in Iowa on Saturday, said he believed that Mr. Trump’s dangerous conduct was at the forefront of Mr. Biden’s mind."
9,Matt Stevens,"The Monmouth poll released Tuesday showed Ms. Warren and Mr. Biden atop the Democratic field in New Hampshire: Ms. Warren had 27 support, and Mr. Biden had 25 percent. Mr. Sanders finished third with 12 percent, followed by Mr. Buttigieg with 10 percent. Ms. … [+1130 chars]","Ms. Gabbard earned 2 percent support in a new poll in New Hampshire, enough to secure a spot on the stage in Ohio next month.",2019-09-24,The New York Times,"Tulsi Gabbard Qualifies for October Debate, Bringing Lineup to 12",https://www.nytimes.com/2019/09/24/us/politics/tulsi-gabbard-debate.html,"To be included in the November debate, candidates must receive donations from at least 165,000 people and must meet one of two polling requirements: They must receive either 3 percent support in four qualifying national or early-state polls, or 5 percent support in two polls in the four early-voting states — Iowa, New Hampshire, Nevada and South Carolina. The five candidates who qualified for the November debate have all passed the donor threshold and met the polling standard with the release of Tuesday’s New Hampshire poll.

The date and location of the November debate have not been announced.

Ms. Gabbard, 38, who was a soldier in Iraq and currently serves as a major in the Hawaii Army National Guard, has made getting out of foreign wars her central campaign promise and is likely to reiterate her message in front of the national television audience that the October debates will provide.

For weeks, Ms. Gabbard was just a few polls short of making the fall debates, and as it became clear she would not be allowed to participate in the September event, her campaign began to publicly question the D.N.C.’s qualification criteria. Like some of her rivals for the nomination, Ms. Gabbard has earned 2 percent support or higher in several polls that the D.N.C. does not count toward debate qualification, and her campaign has argued vociferously that some of them should."
