,author,content,description,publishedAt,source,title,url,full_art
0,MSNBC.com,,"According to the new Des Moines Register poll, Elizabeth Warren is up seven points since June, pulling ahead of Joe Biden who sits at 20%.",2019-09-23,MSNBC,Elizabeth Warren leads Joe Biden in new Iowa poll,https://www.msnbc.com/mtp-daily/watch/elizabeth-warren-leads-joe-biden-in-new-iowa-poll-69692997928,"According to the new Des Moines Register poll, Elizabeth Warren is up seven points since June, pulling ahead of Joe Biden who sits at 20%."
1,MSNBC.com,,"A new poll out of Iowa reveals that Elizabeth Warren is now slightly ahead of Joe Biden, but still within the margin of error. NBC’s Vaughn Hillyard and Des Moines Register Chief Political Reporter Brianne Pfannenstiel join Stephanie Ruhle to break down what …",2019-09-23,MSNBC,Is there a new Democratic frontrunner?,https://www.msnbc.com/stephanie-ruhle/watch/is-there-a-new-democratic-frontrunner-69661765645,"A new poll out of Iowa reveals that Elizabeth Warren is now slightly ahead of Joe Biden, but still within the margin of error. NBC’s Vaughn Hillyard and Des Moines Register Chief Political Reporter Brianne Pfannenstiel join Stephanie Ruhle to break down what voters in Iowa are prioritizing."
2,MPX,,"Sen. Elizabeth Warren and former VP Joe Biden are in a statistical dead heat in Iowa, per new polling. Sen. Warren also leads Biden in enthusiasm in the state. The panel discusses.",2019-09-23,MSNBC,"Warren, Biden in statistical dead heat in Iowa: poll",https://www.msnbc.com/morning-joe/watch/warren-biden-in-statistical-dead-heat-in-iowa-poll-69652037714,"Sen. Elizabeth Warren and former VP Joe Biden are in a statistical dead heat in Iowa, per new polling. Sen. Warren also leads Biden in enthusiasm in the state. The panel discusses."
3,,,Warren beats out Biden as frontrunner; Peter Doocy reports.,2019-09-23,Fox News,Elizabeth Warren downplays lead in Iowa poll,http://video.foxnews.com/v/6088849831001/,no words found
4,Steve Benen,"Today’s installment of campaign-related news items from across the country.
* The latest Des Moines Register/CNN/Mediacom Iowa Poll – the most closely watched of all Iowa polls – found Elizabeth Warren taking the lead in the first Democratic nominating conte… [+2221 chars]",Today's installment of campaign-related news items from across the country.,2019-09-23,MSNBC,"Monday's Campaign Round-Up, 9.23.19",http://www.msnbc.com/rachel-maddow-show/mondays-campaign-round-92319,"Today’s installment of campaign-related news items from across the country.

* The latest Des Moines Register/CNN/Mediacom Iowa Poll – the most closely watched of all Iowa polls – found Elizabeth Warren taking the lead in the first Democratic nominating contest with 22%, followed by Joe Biden at 20%. Bernie Sanders was third with 11%, followed closely by Pete Buttigieg at 9%. Kamala Harris rounded out the top five with 6% support. (Of the top five candidates, Warren was the only candidate to see her support grow since June.)

* On a related note, it’s worth noting that in the same Iowa poll, local Democrats were asked for their first and second choices, which matter a great deal given the way the state’s caucus system is structured. When first- and second-choice preferences are combined, Warren’s advantage over Biden is even more striking: 42% to 30%. Sanders is further back at 21%, followed by Buttigieg’s 18%.

* Staff shake-ups on Bernie Sanders’ team continue, with the Vermont senator parting ways with one of his Iowa deputy field directors. Kevin Lata had previously worked on Sanders’ 2016 presidential campaign, as well as Hillary Clinton’s 2016 team.

* In keeping with the recent trend, the Alaska Republican Party became the latest state GOP to officially cancel its Republican presidential primary, which had been scheduled for April. Several state parties have taken similar steps to protect Donald Trump from possible embarrassment against his primary rivals.

* As the General Motors strike continues, several Democratic presidential candidates have visited picket lines to show support for members of the United Auto Workers.

* With some evidence of Texas becoming more competitive, Republican officials are making it easier for Green Party candidates to qualify for the ballot, with the obvious hope that the move will undermine Democratic support.

* Though it’s difficult to know if this is a stunt, Cory Booker’s campaign manager wrote in a new memo to staff and supporters that the New Jersey senator’s presidential campaign may come to an end without another $1.7 million before the end of the quarter. (The third quarter ends a week from today.)

* As expected, Rep. Joe Kennedy (D) officially kicked off a primary campaign in Massachusetts against incumbent Sen. Ed Markey (D) over the weekend.

* And following their recent Twitter argument over which one of them is more closely aligned with Trump’s foreign policy, Sen. Rand Paul (R-Ky.) is reportedly taking steps to undermine Rep. Liz Cheney’s (R-Wyo.) prospective U.S. Senate campaign."
5,MPX,,Pollster Ann Selzer assesses new Iowa numbers and says that Sen. Warren's numbers are rising and Joe Biden's numbers are falling slightly.,2019-09-23,MSNBC,"Warren rises, Biden falls a bit in new Iowa polling",https://www.msnbc.com/morning-joe/watch/warren-rises-biden-falls-a-bit-in-new-iowa-polling-69662277976,Pollster Ann Selzer assesses new Iowa numbers and says that Sen. Warren's numbers are rising and Joe Biden's numbers are falling slightly.
6,Chris Stirewalt,"**Want FOX News Halftime Report in your inbox every day? Sign up here.**
On the roster: Warren surges in Iowa - Time Out: Meet you in St. Louis - Impeachment pressure builds around Trump phone call - Congress set to pass stopgap spending bill this week - Let… [+13063 chars]",Warren holds a two-point lead over Biden in latest Iowa poll.,2019-09-23,Fox News,Warren surges in Iowa,https://www.foxnews.com/politics/warren-surges-in-iowa,"

**Want FOX News Halftime Report in your inbox every day? Sign up here.**



On the roster: Warren surges in Iowa - Time Out: Meet you in St. Louis - Impeachment pressure builds around Trump phone call - Congress set to pass stopgap spending bill this week - Let’s get this bread



WARREN SURGES IN IOWA

Des Moines Register: “Elizabeth Warren has surged in Iowa, narrowly overtaking Joe Biden and distancing herself from fellow progressive Bernie Sanders, the latest Des Moines Register/CNN/Mediacom Iowa Poll shows. Warren, the U.S. senator from Massachusetts, now holds a 2-percentage-point lead, with 22% of likely Democratic caucusgoers saying she is their first choice for president. It is the first time she has led in the Register’s poll. Former Vice President Biden, who had led each of the Register’s three previous 2020 cycle polls, follows her at 20%. Sanders, the U.S. senator from Vermont, has fallen to third place with 11%. No other candidate reaches double digits. ‘This is the first major shakeup’ in what had been a fairly steady race, said J. Ann Selzer, president of Selzer & Co., which conducted the poll. … South Bend, Indiana, Mayor Pete Buttigieg follows the three leaders as the favorite of 9% of poll respondents. U.S. Sen. Kamala Harris of California is at 6%. U.S. Sens. Amy Klobuchar of Minnesota and Cory Booker of New Jersey are at 3%. Polling at 2% are U.S. Rep. Tulsi Gabbard of Hawaii, former U.S. Rep. Beto O’Rourke of Texas, businessman Tom Steyer and entrepreneur Andrew Yang.”



Dem candidates take two approaches in Iowa - Des Moines Register: “Former Vice President Joe Biden brought in a fire truck, bouncy house and ice cream truck for a carnival-style ‘Biden fest.’ A Mariachi band played at former U.S. Housing Secretary Juliàn Castro’s rally site and then marched in with the candidate and his supporters. And Lizzo and Prince blared through the speakers at a gathering for U.S. Sen. Amy Klobuchar of Minnesota. But others took a different tack: U.S. Sens. Bernie Sanders and Elizabeth Warren focused on organizing supporters, gathering voter information and knocking doors rather than big displays of support. Saturday’s Polk County Steak Fry in Iowa was the largest in the event’s storied history, drawing more than 12,000 excited Democrats to Water Works Park, where they heard from 17 presidential candidates vying for their attention and support on caucus day. Many of the candidates gathered with their supporters ahead of the main event, holding rallies where they each tried to outshine their competitors.”



Voters dislike Trump, still have doubts about Dems - NBC News: “As Democratic candidates compete for the opportunity to take on President Donald Trump, the incumbent they hope to oust is more personally disliked than any of his recent predecessors, and half of voters say they’re very uncomfortable with the idea of his re-election. But the electorate at large also expresses doubts about some of the progressive policies being backed by candidates like Bernie Sanders and Elizabeth Warren, and the party’s more moderate frontrunner — Joe Biden — also faces questions about his fitness for the job. Those are the major findings in the latest release from the September NBC News/Wall Street Journal poll… But Trump also continues to benefit from the upside of the polarization of the electorate around him, commanding more enthusiasm than his Democratic competitors as well. A quarter of voters (26 percent) say they’re enthusiastic about him, while fewer say they’re enthusiastic about Warren (17 percent), Sanders (13 percent) and Biden (12 percent.)”



The end may be near for Booker - Politico: “Cory Booker’s presidential campaign is betting it all on the next 10 days, signaling Saturday that it will cease to exist unless it can raise nearly $2 million by the end of the month. ‘We have reached a critical moment, and time is running out,’ campaign manager Addisu Demissie warned in a memo to Booker staff and supporters. ‘It’s now or never: The next 10 days will determine whether Cory Booker can stay in this race and compete to win the nomination.’ The bottom line, Demissie said, is that ‘we do not see a legitimate long-term path forward’ if the campaign can’t raise another $1.7 million by Sept. 30, the third-quarter fundraising deadline. … Demissie made clear on a conference call with reporters later Saturday that the campaign isn’t out of money or at risk of running out of funds.”



THE RULEBOOK: GOOD CALL GUYS

“For the sake of certainty and uniformity, therefore, the power of defining felonies in this case was in every respect necessary and proper.” – James Madison, Federalist No. 42



TIME OUT: MEET YOU IN ST. LOUIS

History: “Amid much public excitement, American explorers Meriwether Lewis and William Clark return to St. Louis, Missouri, from the first recorded overland journey from the Mississippi River to the Pacific coast and back. The Lewis and Clark Expedition had set off more than two years before to explore the territory of the Louisiana Purchase. Even before the U.S. government concluded purchase negotiations with France, President Thomas Jefferson commissioned his private secretary Meriwether Lewis and William Clark, an army captain, to lead an expedition into what is now the U.S. Northwest. On May 14, the ‘Corps of Discovery,’ featuring some two dozen men, left St. Louis for the American interior. … On September 23, 1806, after two and a half years, the expedition returned to the city, bringing back a wealth of information about the largely unexplored region, as well as valuable U.S. claims to Oregon Territory.”



Flag on the play? - Email us at HALFTIMEREPORT@FOXNEWS.COM with your tips, comments or questions.



SCOREBOARD

DEMOCRATIC 2020 POWER RANKING

Biden: 28.2 points

Warren: 20.2 points

Sanders: 16 points

Harris: 6.6 points

Buttigieg: 5.4 points

[Averages include: Fox News, NBC News/WSJ, CNN, ABC News/WaPo and IBD.]



TRUMP JOB PERFORMANCE

Average approval: 43.6 percent

Average disapproval: 53.6 percent

Net Score: -10 percent

Change from one week ago: up 4.8 points

[Average includes: NBC News/WSJ: 45% approve - 53% disapprove; Fox News: 45% approve - 54% disapprove; Gallup: 43% approve - 54% disapprove; NPR/PBS/Marist: 43% approve - 53% disapprove; CNN: 42% approve - 54% disapprove.]



WANT MORE HALFTIME REPORT?

You can join Chris and Brianna every day on Fox Nation. Go behind-the-scenes of your favorite political note as they go through the must-read headlines of the day right from their office – with plenty of personality. Click here to sign up and watch!



IMPEACHMENT PRESSURE BUILDS AROUND TRUMP PHONE CALL

NYT: “President Trump acknowledged on Sunday that he raised corruption accusations against former Vice President Joseph R. Biden Jr. during a phone call with Ukraine’s leader, a stunning admission as pressure mounted on Democrats to impeach Mr. Trump over allegations he leaned on a foreign government to help damage a political rival. In public and in private, many Democrats said the evidence that has emerged in recent days indicating that Mr. Trump pushed the Ukrainian government to investigate Mr. Biden, and his administration’s stonewalling of attempts by Congress to learn more, were changing their calculations about whether to charge him with articles of impeachment. … The fast-moving developments prompted Speaker Nancy Pelosi to level a warning of her own to the White House: Turn over the secret whistle-blower complaint by Thursday, or face a serious escalation from Congress. In a letter to House Democrats, Ms. Pelosi never mentioned the word ‘impeachment,’ but her message hinted at that possibility.”



Trump continues to defend his call about Biden - Politico: “President Donald Trump on Monday intensified his attempts to justify a phone call with Ukraine’s president in which he reportedly pushed for an investigation into one of his chief political rivals, maintaining that he’s merely concerned about stamping out corruption. He once again dismissed the accusations that he was using his position of power to pressure a foreign government into investigating former Vice President Joe Biden and his son as a ‘witch hunt.’ For the first time, however, Trump appeared to connect the idea to the issue of foreign aid. ‘If we're supporting a country, we want to make sure that country is honest,’ Trump told reporters after arriving for the U.N. General Assembly. … Also at issue with critics of the president is $250 million in foreign aid meant for Ukraine that the White House mysteriously withheld before releasing under bipartisan pressure early this month. There is no evidence that Trump directly tied the release of foreign aid to an investigation into Biden and his son.”



Schumer insists on hearings over whistleblower complaint - Politico: “Senate Minority Leader Chuck Schumer is requesting that the Republican Senate conduct hearings and issue a subpoena to the Trump administration in response to a whistleblower complaint about President Donald Trump's alleged request that Ukraine investigate one of his political opponents. In a letter to Majority Leader Mitch McConnell (R-Ky.) on Monday morning, the New York Democrat said the Senate should hold hearings regarding any connection between delayed aid to Ukraine and Trump's reported request that the country probe the son of former Vice President Joe Biden, a leading Democratic contender in next year's presidential election. Schumer also asks McConnell to compel the Senate to issue a subpoena to bring the whistleblower complaint to Congress ‘as required by law.’”



Giuliani accuses Ukraine of laundering $3M to Hunter Biden - Fox News: “Rudy Giuliani channeled President Trump Monday with a wee-hours Twitter blitz aimed at turning the Ukraine story currently roiling Washington into a big problem for Democrats. Giuliani, the personal attorney for Trump and outspoken critic of presidential hopeful Joe Biden and his son’s relationship with Ukraine, accused Kiev of laundering $3 million to Hunter Biden, suggested that the Obama administration turned a blind eye, and made the prediction that the scandal is in its infancy. ‘If Dem party doesn’t call for an investigation of Bidens’ millions from Ukraine and billions from China, they will own it,’ he tweeted. ‘Bidens’ made big money selling public office. How could Obama have allowed this to happen? Will Dems continue to condone and enable this kind pay-for-play?’”



CONGRESS SET TO PASS STOPGAP SPENDING BILL THIS WEEK

Roll Call: “The Senate needs to act this week to clear a stopgap spending bill before recessing through the end of the government’s fiscal year, but that is really the only must-pass business for either chamber. The House passed the measure Thursday, 301-123, after resolving hangups that included a debate over assisting farmers who have seen demand for crops plummet thanks to the ongoing sparring over trade with China. … There is no expectation the Senate will have trouble reaching an agreement to clear the measure to keep the government funded through Nov. 21, but it is certainly not the only piece of business that Senate Majority Leader Mitch McConnell wants to advance. … Once the House is back Tuesday, Democrats will once again turn their attention to border politics as the chamber considers two measures designed to improve the Department of Homeland Security’s treatment of migrants.”



PLAY-BY-PLAY

Check this out: Inside Fox News’ polling ‘nerdquarium’ - LAT



Team Trump growing more concerned about Michigan - Politico



Rand Paul interfering with Liz Cheney Senate run - Politico



Alaska Republicans cancel 2020 presidential primary - Anchorage Daily News



AUDIBLE: *MIC DROP*

“So many people seem to think that judges are just like politicians with robes. Rubbish.” – Supreme Court Justice Neil Gorsuch speaking at Brigham Young University per the Salt Lake Tribune.



Share your color commentary: Email us at HALFTIMEREPORT@FOXNEWS.COM and please make sure to include your name and hometown.



LET’S GET THIS BREAD

UPI: “A raccoon went for a 16-mile ride on top of a Florida bread delivery truck that reached speeds of over 50 mph during the trip. The driver of the Wonder Bread truck said other drivers called his attention to the raccoon on top of his truck, and he had already traveled about 10 miles before calling 911 from the parking lot of a fast food restaurant. Police and the driver attempted to get the raccoon to safety by pulling the truck up to a convenient tree branch, but the animal refused to climb down. The driver said he eventually had to drive the final 6 miles of his journey with the raccoon still riding on the roof. He said the animal eventually apparently climbed down on its own once the truck was parked at his company's headquarters in North Fort Myers.”



AND NOW, A WORD FROM CHARLES…

“Over the past hundred years, Americans have elected 13 Republican Administrations and 12 Democratic ones. Power could not be more evenly divided. American presidential elections are essentially a flip of the coin. This time the coin landed on its edge.” – Charles Krauthammer (1950-2018) writing in Time magazine on Nov. 20, 2000.



Chris Stirewalt is the politics editor for Fox News. Brianna McClelland contributed to this report. Want FOX News Halftime Report in your inbox every day? Sign up here."
7,Victor Garcia,"With Sen. Elizabeth Warren, D-Mass., pulling ahead of the primary field in the most recent Iowa polling, Greg Gutfeld believes the presidential hopeful is just playing the waiting game and letting her competition -- including former Vice President Joe Biden -… [+1379 chars]","As Sen. Elizabeth Warren, D-Mass., pulls ahead in the most recent Iowa polling, Greg Gutfeld believes the Democratic presidential hopeful is just playing the waiting game and letting her competition -- including former Vice President Joe Biden -- continue to …",2019-09-23,Fox News,"Elizabeth Warren plays waiting game, letting Biden, Sanders 'drip' away voters, Greg Gutfeld says",https://www.foxnews.com/media/greg-gutfeld-elizabeth-warren-biden-2020-democrats,"With Sen. Elizabeth Warren, D-Mass., pulling ahead of the primary field in the most recent Iowa polling, Greg Gutfeld believes the presidential hopeful is just playing the waiting game and letting her competition -- including former Vice President Joe Biden -- ""drip"" away voters.

""She's like a bucket under a leak. She doesn't have to do anything, the leaks just fall into her bucket because Sanders is leaking people and Biden is leaking people,"" Gutfeld said on ""The Five"" Monday.

""She just has to sit there and just get it all out the big bucket and just hang out because when Sanders goes all his people are going to go to her.""

NEW DETAILS REPORTED ON TRUMP-UKRAINE CALL AS DEMS CLASH WITH WHITE HOUSE ON COMPLAINT

The latest Des Moines Register/CNN/Mediacom poll showed Warren as the first choice for 22 percent of the voters surveyed, while Biden was first choice of 20 percent of the voters.

In June, the Register poll showed Biden leading with 24 percent support, nine percentage points clear of Warren and eight points clear of Sanders.

While Biden continues to lead in national polls some are concerned about his current standing.

Co-host Jesse Watters pointed out Biden may lose multiple early primaries before he reaches states he polls strongest in.

""I've seen three polls where he's losing to either Warren or Sanders in New Hampshire,"" Watters said.

CLICK HERE TO GET THE FOX NEWS APP

And I just saw a poll where he's behind Bernie in Nevada, so he could potentially lose three in a row before he even gets to his strongest states so far in South Carolina.""

Fox News' Morgan Phillips contributed to this report."
8,Morgan Phillips,"Sen. Elizabeth Warren, D-Mass., surged ahead of former Vice President Joe Biden in a new poll of likely Iowa Democratic caucus-goers released late Saturday, with Sen. Bernie Sanders, I-Vt., and South Bend, Ind. Mayor Pete Buttigieg slipping into a distant thi… [+2694 chars]","Sen. Elizabeth Warren, D-Mass., surged ahead of former Vice President Joe Biden in a new poll of likely Iowa Democratic caucus-goers released late Saturday, with Sen. Bernie Sanders and South Bend, Ind. Mayor Pete Buttigieg slipping into a distant third and f…",2019-09-22,Fox News,"Warren takes narrow lead over Biden in new Iowa poll, Sanders slips to third",https://www.foxnews.com/politics/elizabeth-warren-leads-new-iowa-poll-for-the-first-time,"Sen. Elizabeth Warren, D-Mass., surged ahead of former Vice President Joe Biden in a new poll of likely Iowa Democratic caucus-goers released late Saturday, with Sen. Bernie Sanders, I-Vt., and South Bend, Ind. Mayor Pete Buttigieg slipping into a distant third and fourth, respectively.

The Des Moines Register/CNN/Mediacom poll showed Warren as the first choice of 22 percent of the voters surveyed, while Biden was the first choice of 20 percent of the voters. By comparison, the Register poll in June showed Biden leading with 24 percent support, nine percentage points clear of Warren and eight points clear of Sanders.

J. Ann Selzer, president of pollster Selzer & Co., told the Register the survey represented ""the first major shakeup” of the Iowa race, because: ""It’s the first time we’ve had someone other than Joe Biden at the top of the leader board.""

BIDEN GOES ON THE ATTACK OVER UKRAINE CONTROVERSY, PLEDGES TO BEAT TRUMP 'LIKE A DRUM'

Sanders was in third place with 11 percent support, a five percentage-point drop from the Register's June poll. No other candidate cracked 10 percent of the first-choice vote, with Buttigieg garnering nine percent. That also represents a five percentage-point drop from June.

Warren also had the highest percentage of poll respondents (20 percent) who said she was their second choice in the February caucus. By contrast, Biden and Sanders each garnered 10 percent of the second-choice vote. Warren also had the highest favorability rating of any candidate, with 75 percent of respondents saying they had a very or mostly favorable view of her compared to 66 percent for Biden and 58 percent for Sanders.

BERNIE SANDERS RELEASES PLAN TO ELIMINATE $81B IN PAST-DUE MEDICAL DEBT

Sen. Kamala Harris, D-Calif., rounded out the top five, with six percent of voters saying she was their first choice. Sens. Amy Klobuchar, D-Minn., and Cory Booker, D-NJ, both received three percent. Rep. Tulsi Gabbard, D-Hawaii, former Congressman Beto O'Rourke, entrepreneur Andrew Yang and hedge fund manager Tom Steyer each received three percent.

CLICK HERE TO GET THE FOX NEWS APP

The polling shakeup may not be done, as 63 percent of respondents said they could still be persuaded to support a different candidate. Harris, Buttigieg and Booker could still benefit from late deciders, as 39 percent, 37 percent and 35 percent of poll respondents said they were still actively considering those respective candidates.

The poll came from a sample size of 602 likely Democratic caucusgoers with a margin of error of plus or minus four percentage points. It was conducted from Sept. 14-18.

The most recent Fox News poll of Democratic primary voters nationwide showed Biden with 29 percent support, down six percentage points from his peak in May. Sanders was in second place at 18 percent, up eight percentage points from the previous month's poll, while Warren was on 16 percent, down four points from August."
9,Nick Givas,"2020Democratic presidential candidate John Delaney claimed Monday the party's front-runners are at risk of losing to President Trump in the general election and said they must scale back their rhetoric to win over moderate voters.
""Our three front-runners...… [+1569 chars]","2020 Democratic presidential candidate John Delaney claimed the party's frontrunners are at risk of losing to President Trump in the general election on ""America's Newsroom"" Monday and said they must scale back their rhetoric, to win over moderate voters,",2019-09-23,Fox News,"2020 Democratic front-runners are all 'vulnerable' against Trump, John Delaney warns",https://www.foxnews.com/media/2020-democrats-trump-general-election,"2020 Democratic presidential candidate John Delaney claimed Monday the party's front-runners are at risk of losing to President Trump in the general election and said they must scale back their rhetoric to win over moderate voters.

""Our three front-runners... most Democrats know, are inherently vulnerable,"" he said on ""America's Newsroom."" ""And that’s a real problem... Our top three candidates, I think, have significant weaknesses in a general election.""

Delaney said the candidates' platforms are moving too far left and will end up scaring away voters who favor private insurance and economic growth.

""Elizabeth Warren and Bernie Sanders are fundamentally running on almost like a government takeover of the private economy of the United States of America,"" he said. ""That's not what the American people want. And Vice President Biden... isn’t putting forth the kind of new ideas that I think the American people are looking for.

MIKA BRZEZINSKI TO JOHN KERRY: 'WHY WOULDN'T YOU RUN' AGAINST TRUMP IN 2020?

""The American people want someone who can tell a story about how we actually can be better and put forth new ideas,"" Delaney continued. ""And I don’t think the American people are seeing that.""

He also said the party should unite in its effort to defeat Trump, and articulate moderate positions to help gain momentum heading into 2020.

CLICK HERE TO GET THE FOX NEWS APP

""The No. 1 issue for Democrats by any measure, is beating Donald Trump,"" he said earlier in the interview. ""And if we put forth a candidate that [is] running on things that not even a majority of Democrats support... like 'Medicare-for-all.' Making private insurance illegal is not even supported by a majority of Democrats.

""If we put up candidates running on some of those kinds of things I think we have a real problem,"" Delaney added."
