,author,content,description,publishedAt,source,title,url,full_art
0,Shane Goldmacher,Mr. Bidens campaign has said he scored his best week of fund-raising since the second week of the campaign as Democrats initiated an impeachment inquiry of Mr. Trump over a whistle-blower complaint claiming that Mr. Trump prodded the president of Ukraine to i… [+1938 chars],"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",2019-10-02,The New York Times,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html,"This weekend, top Biden donors and bundlers have been invited to a retreat in Philadelphia to discuss the campaign’s next phase.

Mr. Biden’s campaign has said he scored his best week of fund-raising since the second week of the campaign as Democrats initiated an impeachment inquiry of Mr. Trump over a whistle-blower complaint claiming that Mr. Trump prodded the president of Ukraine to investigate the business dealings there of Mr. Biden’s son Hunter Biden.

Still, some Biden supporters are nervous about how the impeachment process, and any added scrutiny of Hunter Biden’s business affairs, will play out. Some have even discussed creating a super PAC, which the campaign quickly disavowed. Others see in Ms. Warren’s rise as a top rival, with Mr. Sanders in third, an opportunity for Mr. Biden to truly consolidate a donor class that has remained fractured.

Mr. Biden’s ability to attract small donors will be closely scrutinized. In the last 90 days, his campaign ranked 10th among the Democratic presidential candidates for advertising dollars on Facebook, where campaigns often prospect for new contributors. He spent less than one-quarter of what Mr. Buttigieg had spent on the platform in that time, and well less than half of what Ms. Warren and Mr. Sanders had spent, according to Facebook data.

Mr. Biden told donors at a sushi restaurant in Los Angeles last week that he had nearly 670,000 donations overall with an average donation of $46, which would translate to only about $10.8 million this quarter. A Biden campaign official said the former vice president had not presented the “full picture” but declined to elaborate.

A Biden campaign official said Tuesday that the former vice president had “unequivocally’’ raised enough money to be competitive in the primary race, and that details would be released soon.

[Sign up for our politics newsletter and join the conversation around the 2020 presidential race.]

Steve Westly, a bundler for Mr. Biden in California, said that skeptics and critics place too much importance on any one measurement of Mr. Biden’s candidacy."
1,Astead W. Herndon,"This is a campaign that is growing, expanding, and built to win this primary, Mr. Rodriguez said in a statement. We are ready to harness the energy of our thousands of grass-roots volunteers to phone bank, knock doors and turn out the vote for Kamala in these… [+1588 chars]","The California senator raised about half of her total funds from digital fund-raising, a campaign spokesman said.",2019-10-01,The New York Times,"Kamala Harris, Trailing Top Rivals, Raises $11.6 Million in Third Quarter",https://www.nytimes.com/2019/10/01/us/politics/kamala-harris-fundraising.html,"Senator Kamala Harris of California has raised $11.6 million in the past three months, her campaign said on Tuesday, a total that almost identically matches her fund-raising totals from previous quarters, when she also raised around $12 million.

Ms. Harris’s third-quarter number is far below what some other candidates reported this week: Mayor Pete Buttigieg of South Bend, Ind., raised $19.1 million; Senator Bernie Sanders of Vermont announced an eye-popping $25.3 million haul, the largest of any candidate this cycle. Two other top tier candidates, Senator Elizabeth Warren of Massachusetts and former Vice President Joseph R. Biden Jr., have yet to release their third-quarter totals.

Ms. Harris’s total for the second quarter of the year was $11.8 million, helped by a strong online donation push in the final days. This quarter, which included a summer largely spent at a slew of closed-door events and away from the campaign trail , Ms. Harris has seen her financial standing hold steady even as her political prospects fell. Polling now has her increasingly falling behind the race’s top-tier candidates."
2,Maggie Haberman,"Several Democratic candidates reported far smaller fund-raising amounts for the third quarter on Tuesday. Senator Bernie Sanders of Vermont reported bringing in $25.3 million; Mayor Pete Buttigieg of South Bend, Ind., announced that he had raised $19.1 millio… [+756 chars]",The huge infusion of money confirms that President Trump is building an enormous war chest heading into the 2020 election.,2019-10-01,The New York Times,Trump Campaign and R.N.C. Raise $125 Million in Third Quarter,https://www.nytimes.com/2019/10/01/us/politics/donald-trump-campaign-rnc-fundraising.html,"WASHINGTON — President Trump’s re-election campaign and the Republican National Committee raised a combined $125 million in the last three months, Republican Party officials said on Tuesday, setting a presidential fund-raising record.

The huge infusion of money confirms that the president is building an enormous war chest heading into the 2020 election while the Democrats are set to spend the next several months arguing over their nominee. Mr. Trump’s fund-raising effort included several recent emails, tweets and text messages urging supporters to donate to help protect his presidency after House Democrats announced an impeachment inquiry into the president’s dealings with Ukraine and other matters.

Officials said that the various Trump-related committees have raised a combined $308 million this year, and have $156 million in cash on hand.

The numbers were reported by The Associated Press, and a campaign official confirmed their accuracy."
3,Nicholas Kristof,"People sometimes ask how I stay optimistic when I cover war, genocide and poverty. The answer is simple: Side by side with the worst of humanity, you encounter the best. Ive made repeated trips to the rebel-held Nuba Mountains of Sudan, where the government d… [+2586 chars]","I’ve now spent 35 years at The Times, so I compiled some of my work that’s particularly meaningful to me.",2019-10-01,The New York Times,"In a Career of Reporting, These Are Stories That Still Touch Me",https://www.nytimes.com/2019/10/01/opinion/kristof-new-york-times.html,"‘He’s Jesus Christ’

People sometimes ask how I stay optimistic when I cover war, genocide and poverty. The answer is simple: Side by side with the worst of humanity, you encounter the best. I’ve made repeated trips to the rebel-held Nuba Mountains of Sudan, where the government dropped bombs and starved villagers, and there I met an extraordinary human being, Dr. Tom Catena, who has devoted his life to providing medical care as the bombs fall around him. A Muslim paramount chief told me that “Dr. Tom,” as he is known, heals the sick and lets the lame walk — and thus “He’s Jesus Christ.” On one trip to the Nuba Mountains, I was sickened to visit an extended family that had lost six children to a bomb but also moved that Dr. Tom had managed to save three others. So I return from a war zone like that scarred by the pain I’ve witnessed, but also uplifted by the goodness, strength and decency shown by people like Dr. Tom — and actually feeling better about humanity.

5 Minutes, $25 and a New Life

Another reason for optimism: I have seen immense progress in my 35 years of covering the world. On my first travels to poor countries, as a law student, I was pained by the number of blind people I saw led around by their children or grandchildren. Many were blind from cataracts, and in 2015 I met a remarkable Nepali doctor, Sanduk Ruit, who has pioneered a way to perform five-minute cataract surgery without electricity or advanced facilities for only $25 a patient. He has personally performed more than 120,000 cataract surgeries. You cannot watch Dr. Ruit’s patients take off their bandages and smile giddily as they see clearly for the first time in many years without feeling a rush of warmth about our world.

An Innocent Man Facing Death?

Beginning in 2010, I wrote a number of times about a black man named Kevin Cooper who I believe was framed for murder by the San Bernardino County sheriff’s office in California, where he is now on death row. The articles didn’t get much traction or readership, but the more I reported on the subject the more aware I became that there are many people on death row after dubious convictions. So last year, with the help of Times colleagues who are experts in visual journalism, I conducted a thorough investigation of the Cooper case and published the results. We called on the authorities to allow advanced DNA testing in the case (Kamala Harris and Jerry Brown had previously refused to allow the testing). It may have been the longest opinion column The Times ever published. The upshot is that advanced DNA testing is now finally underway, and I’m praying that after 36 years in prison Cooper may finally get justice — along with those who framed him. Here’s the investigation.

The Times is committed to publishing a diversity of letters to the editor. We’d like to hear what you think about this or any of our articles. Here are some tips. And here’s our email: letters@nytimes.com."
4,Christopher Flavelle,"We will grow from $60 million a year to $60 million a month, said Matthew Zeve, the flood control offices deputy executive director. His staff, he said, just look tired. They look stressed out. Its not sustainable. 
Its not just construction projects that mo… [+1338 chars]","A city that did seemed to do everything right after Hurricane Harvey was again inundated last week. Is it a model of adaptation, or a cautionary tale?",2019-10-02,The New York Times,"In Houston, a Rash of Storms Test the Limits of Coping With Climate Change",https://www.nytimes.com/2019/10/02/climate/hurricane-adaptation-houston.html,"After Hurricane Harvey hit in 2017, Houston jumped to the front of the pack in adapting to the threat of climate change. It passed tougher building codes, offered more buyouts for flood-prone homes and budgeted billions of dollars in new funding for flood control.

It even poached a well-regarded urban planner from Los Angeles to help guide a city once famously averse to planning.

Then, two weeks ago, Tropical Storm Imelda hit, flooding at least 1,700 homes in Houston and surrounding Harris County. The scope of the damage raises hard questions: Were the efforts able to make a difference and can cities act quickly enough for what’s coming?

The misfortune of the Houston area, combined with its relative wealth and experience with disasters, has made it a test case for climate resilience. The result could be a model for other places threatened by climate change — or a lesson in the limits of cities’ ability to adapt."
5,Shane Goldmacher,Mr. Bidens campaign has said he scored his best week of fund-raising since the second week of the campaign as Democrats initiated an impeachment inquiry of Mr. Trump over a whistle-blower complaint claiming that Mr. Trump prodded the president of Ukraine to i… [+1938 chars],"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",2019-10-02,The New York Times,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html,"This weekend, top Biden donors and bundlers have been invited to a retreat in Philadelphia to discuss the campaign’s next phase.

Mr. Biden’s campaign has said he scored his best week of fund-raising since the second week of the campaign as Democrats initiated an impeachment inquiry of Mr. Trump over a whistle-blower complaint claiming that Mr. Trump prodded the president of Ukraine to investigate the business dealings there of Mr. Biden’s son Hunter Biden.

Still, some Biden supporters are nervous about how the impeachment process, and any added scrutiny of Hunter Biden’s business affairs, will play out. Some have even discussed creating a super PAC, which the campaign quickly disavowed. Others see in Ms. Warren’s rise as a top rival, with Mr. Sanders in third, an opportunity for Mr. Biden to truly consolidate a donor class that has remained fractured.

Mr. Biden’s ability to attract small donors will be closely scrutinized. In the last 90 days, his campaign ranked 10th among the Democratic presidential candidates for advertising dollars on Facebook, where campaigns often prospect for new contributors. He spent less than one-quarter of what Mr. Buttigieg had spent on the platform in that time, and well less than half of what Ms. Warren and Mr. Sanders had spent, according to Facebook data.

Mr. Biden told donors at a sushi restaurant in Los Angeles last week that he had nearly 670,000 donations overall with an average donation of $46, which would translate to only about $10.8 million this quarter. A Biden campaign official said the former vice president had not presented the “full picture” but declined to elaborate.

A Biden campaign official said Tuesday that the former vice president had “unequivocally’’ raised enough money to be competitive in the primary race, and that details would be released soon.

[Sign up for our politics newsletter and join the conversation around the 2020 presidential race.]

Steve Westly, a bundler for Mr. Biden in California, said that skeptics and critics place too much importance on any one measurement of Mr. Biden’s candidacy."
6,Claire Cain Miller,"Others have proposed sending a monthly check to parents for any caregiving needs, as Canada, Australia and most European countries do (or, in Mr. Yangs case, sending a check to every American). Six of the senators running for president support the idea: Micha… [+2139 chars]","The idea, a favorite of social conservatives, is now supported by several Democratic presidential candidates.",2019-10-03,The New York Times,Stay-at-Home Parents Work Hard. Should They Be Paid?,https://www.nytimes.com/2019/10/03/upshot/paying-for-parenting.html,"It’s not uncommon in the United States for two parents to spend long hours working hard — but the one who works outside the home is paid for it, while the one who does housework and child care is paid nothing.

Now, several Democratic presidential candidates are proposing that parents who stay home to care for children be paid, too. It’s a twist on typical family policies — like paid leave, subsidized child care or the right to work part-time — all of which make it easier for parents to have jobs outside the home. Instead, this proposal would make it easier for them not to.

It’s an idea that blurs partisan lines. On the left, there have long been calls to recognize the economic value of unpaid domestic labor by paying for it. At the same time, many on the left fear that paying at-home parents — who are most often women — would reinforce unequal gender roles and set women back in the labor force.

On the right, proponents appreciate that the proposal supports traditional families and allows young children to be home with a parent. Yet many on the right resist the expansion of government benefits, especially without work requirements."
7,Christopher Flavelle,"We will grow from $60 million a year to $60 million a month, said Matthew Zeve, the flood control offices deputy executive director. His staff, he said, just look tired. They look stressed out. Its not sustainable. 
Its not just construction projects that mo… [+1338 chars]","A city that did seemed to do everything right after Hurricane Harvey was again inundated last week. Is it a model of adaptation, or a cautionary tale?",2019-10-02,The New York Times,"In Houston, a Rash of Storms Test the Limits of Coping With Climate Change",https://www.nytimes.com/2019/10/02/climate/hurricane-adaptation-houston.html,"After Hurricane Harvey hit in 2017, Houston jumped to the front of the pack in adapting to the threat of climate change. It passed tougher building codes, offered more buyouts for flood-prone homes and budgeted billions of dollars in new funding for flood control.

It even poached a well-regarded urban planner from Los Angeles to help guide a city once famously averse to planning.

Then, two weeks ago, Tropical Storm Imelda hit, flooding at least 1,700 homes in Houston and surrounding Harris County. The scope of the damage raises hard questions: Were the efforts able to make a difference and can cities act quickly enough for what’s coming?

The misfortune of the Houston area, combined with its relative wealth and experience with disasters, has made it a test case for climate resilience. The result could be a model for other places threatened by climate change — or a lesson in the limits of cities’ ability to adapt."
8,James Freeman,"Small businesses are hiring but still struggling to find helpeven as they raise wages. According to the latest monthly employment report from the National Federation of Independent Business, due out later today:The tight labor market is presenting challenges … [+4095 chars]",Latest NFIB survey finds continuing labor shortage and higher pay for workers.,2019-10-03,The Wall Street Journal,Small Business Hiring Slows - The Wall Street Journal,https://www.wsj.com/articles/small-business-hiring-slows-11570118227,"Small businesses are hiring but still struggling to find help—even as they raise wages. According to the latest monthly employment report from the National Federation of Independent Business, due out later today:

Job creation was firm in September, with an average addition of 0.10 workers per firm compared to 0.19 in August. Net job creation has faded steadily since February from 0.52 workers per firm to 0.1; no surprise as “finding qualified workers” to fill job openings hit a record high of 27 percent in August. Finding qualified workers remains a top problem with 23 percent reporting it as their number one problem..."
9,Claire Cain Miller,"Others have proposed sending a monthly check to parents for any caregiving needs, as Canada, Australia and most European countries do (or, in Mr. Yangs case, sending a check to every American). Six of the senators running for president support the idea: Micha… [+2139 chars]","The idea, a favorite of social conservatives, is now supported by several Democratic presidential candidates.",2019-10-03,The New York Times,Stay-at-Home Parents Work Hard. Should They Be Paid?,https://www.nytimes.com/2019/10/03/upshot/paying-for-parenting.html,"It’s not uncommon in the United States for two parents to spend long hours working hard — but the one who works outside the home is paid for it, while the one who does housework and child care is paid nothing.

Now, several Democratic presidential candidates are proposing that parents who stay home to care for children be paid, too. It’s a twist on typical family policies — like paid leave, subsidized child care or the right to work part-time — all of which make it easier for parents to have jobs outside the home. Instead, this proposal would make it easier for them not to.

It’s an idea that blurs partisan lines. On the left, there have long been calls to recognize the economic value of unpaid domestic labor by paying for it. At the same time, many on the left fear that paying at-home parents — who are most often women — would reinforce unequal gender roles and set women back in the labor force.

On the right, proponents appreciate that the proposal supports traditional families and allows young children to be home with a parent. Yet many on the right resist the expansion of government benefits, especially without work requirements."
