,author,content,description,publishedAt,source,title,url,full_art
0,Reid J. Epstein and Lisa Lerer,"DES MOINES Senator Elizabeth Warren of Massachusetts is the new Iowa polling leader, narrowly in first place ahead of former Vice President Joseph R. Biden Jr., according to a new poll of the state from The Des Moines Register and CNN.
The poll showed that M… [+981 chars]",The latest poll numbers from The Des Moines Register and CNN were very good for Elizabeth Warren as she and Joseph R. Biden Jr. broke away from the rest of the Democratic pack.,2019-09-22,The New York Times,Warren Leads in New Iowa Poll With Biden Second,https://www.nytimes.com/2019/09/21/us/politics/Iowa-biden-warren-.html,"Mayor Pete Buttigieg of South Bend, Ind., placed fourth in The Register’s poll, with 9 percent. He had 14 percent in The Register’s June poll and has fallen in other surveys of the state since then before launching a television advertising campaign here after Labor Day.

The gains by Ms. Warren come largely at the expense of Mr. Sanders. His polling drop-off comes as his campaign has reordered staff in early nominating states in an effort to reboot his campaign.

Senator Kamala Harris of California was fifth overall with 6 percent support. Senator Cory Booker of New Jersey and Senator Amy Klobuchar of Minnesota each had 3 percent support. Four candidates were the first choice of 2 percent of likely Iowa caucusgoers.

In addition to leading the field, Ms. Warren also has the most room for growth in the field — 71 percent of Democrats surveyed said she was their first or second choice or they were open to backing her, the poll found. Mr. Biden was next, being considered by 60 percent of Iowa Democrats. Of the rest of the field, only Mr. Buttigieg and Ms. Harris were being considered by more than half the Democratic electorate.

The dynamics are far from set: Just one in five likely Democratic caucusgoers said their minds were made up, and 63 percent said they could still be persuaded to support a different candidate."
1,Stephanie Saul,"Mr. Trumka told a gathering in Iowa last month that the path to the White House led through the labor movement.
As a crowd of about 200 waited for Ms. Warrens arrival on a sunny day, blocking the entrance to the idled plant, they chanted: The workers united … [+1262 chars]",Democratic candidates are publicly aligning themselves with union members in hopes of holding onto their support — and winning over those who flipped for President Trump in 2016.,2019-09-22,The New York Times,Elizabeth Warren Joins U.A.W. Picket Line in Detroit as Democrats Use Strike to Court Labor,https://www.nytimes.com/2019/09/22/us/politics/elizabeth-warren-uaw-strike.html,"Addressing the striking U.A.W. workers in Kansas City on Sunday afternoon, Mr. Biden wore a red T-shirt in solidarity. He referenced the bailout of General Motors during the Obama administration, telling the crowd, “We didn’t bail out GM, U.A.W. bailed out GM!” He went on to lament the high pay of executives at the company and the lack of equitable benefits for workers, and he encouraged the striking workers, acknowledging, “you’re making a hell of a sacrifice.”

“There’s only one reason we have a middle class, and it’s spelled ‘U-N-I-O-N,’” he said. The crowd cheered.

Auto-worker support for the Democratic Party has eroded slightly in recent years, and about 30 percent of the union’s rank and file were estimated to have voted for Mr. Trump in 2016, slightly more than the share who voted for the two previous Republican presidential nominees.

The departure of those voters from the Democratic Party, even as the union had officially endorsed Hillary Clinton, was particularly critical to Mr. Trump in Michigan, where he won by the thinnest of margins — less than 11,000 votes — to capture the state’s 16 electoral votes.

Nearly three years later, it is unclear how many of those union workers continue to back the president. The economy has generally remained strong here, with unemployment near a 20-year low.

Representative Debbie Dingell, a Democrat who represents a district just outside of Detroit that is home to several auto manufacturing facilities, said she felt that Mr. Trump’s support among autoworkers had held roughly steady.

But she said she believed that a prolonged strike could move the president’s numbers among such workers in one direction or the other, depending on whether they viewed him as trying to help or hurt them."
2,Mark Leibovich,"He is still doing some campaigning as it used to exist: talking to people in early-voting states.His audience sizes often number just in the double-digits, which could be viewed as a comedown compared to the thousands that were thronging Mr. ORourke during hi… [+2073 chars]","Oh, and he’s running for president too.",2019-09-23,The New York Times,Beto O’Rourke Wants to Talk Guns With Anyone Who Will Listen,https://www.nytimes.com/2019/09/23/us/politics/beto-orourke-guns-2020.html,"He is still doing some campaigning as it used to exist: talking to people in early-voting states . His audience sizes often number just in the double-digits, which could be viewed as a comedown compared to the thousands that were thronging Mr. O’Rourke during his Senate race last year — including one September rally in Austin featuring Willie Nelson that drew upward of 50,000 people. Did he find this contrast deflating, a reporter asked Mr. O’Rourke after a low-key rally at Keene State College in New Hampshire?

“Oh, I’m really grateful to anyone who would forgo a perfectly fine movie or dinner date to spend some time on a Friday night with a candidate for the presidency,” Mr. O’Rourke replied, offering perhaps the only possible answer a politician could give (what candidate would admit to being “deflated?”).

Mr. O’Rourke still manages to project earnestness with his entire body. He keeps casually dropping in his now-signature profanity because, he explained, being polite and restrained “doesn’t always express the anger o r the urgency that I feel.”

His zigzagging trajectory over the last year can be ordered into pronounced phases. Last fall — the peak of his Beto-Mania Phase — ended in a narrow loss to Mr. Cruz. Nevertheless, the hype persisted. “We did not see that coming,” Mr. O’Rourke said of the continued attention, which ushered in a new phase.

Late on election night, a couple of supporters wandered into Mr. O’Rourke’s El Paso home to commiserate. “They were just these drunk dudes in their teens who were bummed out and decided to come to Beto’s house,” Mr. O’Rourke recalled. “They just walked in and were like ‘Hey dude, we’re just so sorry you lost, can I get a selfie with you?’”

“And I was like, ‘Sure, but you can’t just walk into someone’s house like this.’ And they were like ‘Oh, I’m so sorry, I’m so sorry.’”

Mr. O’Rourke nursed his defeat, set out on a road trip and went to the dentist, live-streaming as he went. He decided to run for president. From the outset, the enterprise seemed to lack definition. He was outshone and overtaken in a crowded field of movement progressives (Bernie Sanders, Elizabeth Warren), an established elder (Joe Biden) and new faces (Pete Buttigieg, Kamala Harris) who seemed brighter than last year’s meteor. He came off shaky and overwhelmed in the first two debates. Beto-mania 2018 seemed far away."
3,,"A new poll from The Des Moines Register and CNN, released on Saturday night, showed a reordering of the Democratic field. For the first time in The Registers poll this year, Ms. Warren, of Massachusetts, at 22 percent support, led Mr. Biden, who the survey fo… [+1109 chars]","2020 Democrats Go All In on Iowa The New York Times NBC/WSJ poll: A record share of voters dislike Trump personally, but Democrats face challenges of their own NBC News Elizabeth Warren surges and Joe Biden fades in close Iowa race, new poll shows CNN The Tru…",2019-09-22,The New York Times,2020 Democrats Go All In on Iowa - The New York Times,https://www.nytimes.com/2019/09/22/us/politics/2020-election-iowa-democrats.html,"A new poll from The Des Moines Register and CNN, released on Saturday night, showed a reordering of the Democratic field. For the first time in The Register’s poll this year, Ms. Warren, of Massachusetts, at 22 percent support, led Mr. Biden, who the survey found was the first choice of 20 percent of would-be caucusgoers. Mr. Sanders, of Vermont, placed third, at 11 percent, with Mr. Buttigieg at 9 percent and Ms. Harris at 6 percent.

“This is the first major shake-up” of the race, The Register’s pollster, Ann Selzer, told the paper.

The poll found that just one in five likely caucusgoers said they had made up their minds, and 63 percent could still be persuaded to shift their support to someone else.

Ms. Klobuchar, of Minnesota, who was tied for sixth in the poll, said after presiding over the opening of a new campaign office on Friday in Cedar Rapids that there might be more than twice as many tickets out of Iowa as usual.

“You could be No. 6,” Ms. Klobuchar said before the poll results were announced. “I’m really serious, in a 20-person field and people will go, ‘Not bad.’ They’re going to look at who is in the top eight.”

Mr. Buttigieg predicted a smaller number of candidates would survive Iowa.

“I don’t know how many people can emerge, I think that comes down to how many people voters can keep track of,” he said. “I’d be shocked if it’s more than five.”"
4,Timothy Williams,"Its hard when you lose, he said. But its not just losing. Its almost like you feel beat down. Like the odds are stacked against you.
Over the past few years, officials overseeing high school sports in states including Minnesota, Oregon and Colorado have adde… [+1618 chars]",A growing number of states are considering whether economic status should help determine which opponents schools play.,2019-09-22,The New York Times,Poor Schools Keep Getting Crushed in Football. Is It Time to Level the Playing Field?,https://www.nytimes.com/2019/09/22/us/school-football-poverty.html,"“We don’t feel like we are coddling these students; we feel like we are trying to put them on an even playing field,” said Peter Weber, executive director of the Oregon School Activities Association, which oversees high school athletics. “We need to match kids up with competition that is safe for them so they can walk out on a field and be competitive.”

But others, including many coaches, say the change adds new barriers for impoverished students, and suggests they are too weak or too poor to compete against richer rivals. Why, they ask, should students’ athletic potential be limited by their parents’ bank accounts? And some opponents say tinkering with longstanding athletic matchups in an attempt to even the odds is a way of babying young people — a “medals for everyone” mentality that undermines lessons in resilience and grit.

“They’re out there making do with what they have, and that’s the right thing to do,” said Gabe Murray, 19, a former Hoover football player.

Tom Farrey, executive director of the Aspen Institute’s Sports & Society Program, said the sports achievement disparity between wealthy suburban public schools and their urban counterparts has degenerated into “a competitive gap that is similar to the income gap” in the nation.

“The divide has always been there,” he said, “but it has widened.”

The disparity, experts say, is meaningful beyond the world of athletics because sports participation has been found to aid in academic success and college admissions, and is a predictor for professional success.

The discussion comes at a critical juncture for youth sports, where participation rates for many activities — particularly football — are in decline because of fears about brain injury and because children’s interests more than ever fall outside engagement in traditional sports, according to studies."
5,David A. Hopkins,"But in the nations smaller metro areas, where the share of suburban House seats held by Republicans rose to 71 percent after 2018 from 60 percent after the 1994 election, Republicans continue to thrive. Even last Novembers blue wave hardly threatened Republic… [+3012 chars]","To build a national majority, the party has to win the areas around smaller cities, which have resisted the blue wave.",2019-09-22,The New York Times,The Democrats Don’t Have the Suburbs Sewn Up Yet,https://www.nytimes.com/2019/09/22/opinion/democrats-suburbs.html,"But in the nation’s smaller metro areas, where the share of suburban House seats held by Republicans rose to 71 percent after 2018 from 60 percent after the 1994 election, Republicans continue to thrive. Even last November’s “blue wave” hardly threatened Republican incumbents like Warren Davidson of suburban Cincinnati-Dayton, who won re-election by 33 percentage points; Gary Palmer of suburban Birmingham, Ala., who won by 38 points; or Francis Rooney of suburban Cape Coral, Fla., who won by 25 points.

Uneven patterns of racial diversification explain much of this growing partisan gap. In the top 20 metro areas, more than a third of adult suburban residents are now nonwhite, compared with less than one-quarter of the suburban population in smaller metros. The number of large-metro suburban House seats where members of racial minorities outnumber whites increased to 36 in today’s Congress from nine in 1993 and is poised to grow further after the national round of redistricting following the 2020 census. White voters in large metros are also politically distinctive, holding relatively liberal cultural views that make them more likely than whites elsewhere to support Democratic candidates.

While pundits once advised Democratic leaders that courting suburban support would require breaking with liberal orthodoxy, the party’s new electoral coalition of minorities and culturally progressive whites has allowed it to unite around left-of-center positions on issues from gun control to gay rights.

Still, internal tensions remain. House Democrats elected from majority-white suburban districts are nearly twice as likely to join the centrist New Democrat Coalition or Blue Dog Coalition as they are the Congressional Progressive Caucus. And some express concern that the recent publicity received by left-wing policy proposals like the Green New Deal will threaten the party’s popularity among their more economically moderate constituents.

The increasing Democratic strength within populous, racially diverse metropolitan areas like Atlanta, Houston and Phoenix will leave its mark on the electoral map as soon as the 2020 election, transforming Georgia, Texas and Arizona from Republican bastions to contested battlegrounds. A few other metro areas that are slightly smaller in size but comparable in demographic composition, like Las Vegas; Richmond, Va.; and Raleigh-Durham, N.C., are also likely to become increasingly critical sources of Democratic votes in national elections.

But President Trump’s historically strong performance in a string of smaller and more homogeneous suburbs from greater Scranton, Pa., to greater Des Moines proved pivotal in the 2016 election and could well recur in 2020. Broadening the Democratic tent to bring more of these socially traditionalist small-metro suburbanites into the fold would provide the party with a critical electoral advantage, but such gains will be difficult to achieve in an era of growing cultural warfare.

Rather than moving in a single partisan direction, American suburbia — like the nation of which it is a growing part — has split into incompatible halves of brightening red and deepening blue, frustrating both parties’ attempts to build a stable national majority on a foundation of suburban votes."
6,"Mike Colias, Nora Naughton","The United Auto Workers strike at General Motors Co. is heading into its second week as union and company bargainers face unresolved issues ranging from the use of temporary workers to wages for newer hires, according to people close to the talks.The strike i… [+5561 chars]",GM Strike Heads Into a Second Week The Wall Street Journal The United Auto Workers strike at General Motors Co. is heading into its second week as union and company bargainers face unresolved issues ranging from... View full coverage on Google News,2019-09-23,The Wall Street Journal,GM Strike Heads Into a Second Week - The Wall Street Journal,https://www.wsj.com/articles/gm-strike-heads-into-a-second-week-11569201210,"The United Auto Workers strike at General Motors Co. is heading into its second week as union and company bargainers face unresolved issues ranging from the use of temporary workers to wages for newer hires, according to people close to the talks.

The strike is already the UAW’s longest nationwide walkout at GM since 1970. It has sent tens of thousands of auto workers to picket lines, and halted work at more than 30 U.S. plants. On Sunday, the union hosted rallies across the country, attended by Democratic presidential..."
7,,,"She gets a poll bump, but is still ducking a big tax question. Jeff Kowalsky / Getty",2019-09-22,The Wall Street Journal,Opinion: The Rise of Elizabeth Warren,https://www.wsj.com/video/series/journal-editorial-report/opinion-the-rise-of-elizabeth-warren/67F8F4E3-BD37-4830-9F07-AAFED6F0E2B0,"Journal Editorial Report

From the award-winning opinion pages of The Wall Street Journal, the Journal Editorial Report sees columnists and members of the Journal Editorial Board debate the major economic, political and cultural issues of the day. From the policy debates to the political fights, each week get critical perspective and the analysis you need on developments from Washington."
8,John Mccormick,"Democratic presidential candidates are presenting policy ideas that are broadly popular with Americans, including tuition-free state colleges, but other proposalssuch as Medicare for Allcould complicate the partys prospects next year, the latest Wall Street J… [+5751 chars]","Ideas like Medicare for All are embraced by most Democratic voters but could challenge the party in 2020 general election, WSJ/NBC poll finds",2019-09-22,The Wall Street Journal,U.S. Voters Support Expanding Medicare but Not Eliminating Private Health Insurance,https://www.wsj.com/articles/u-s-voters-support-expanding-medicare-but-not-eliminating-private-health-insurance-11569157204,"Democratic presidential candidates are presenting policy ideas that are broadly popular with Americans, including tuition-free state colleges, but other proposals—such as Medicare for All—could complicate the party’s prospects next year, the latest Wall Street Journal/NBC News poll shows.

Two-thirds of registered voters support letting anyone buy into Medicare, similar to an idea that former Vice President Joe Biden and some other Democratic candidates have proposed. Two-thirds say that young adults brought to the U.S. illegally..."
9,Thomas Kaplan,"Mr. Sanders, of Vermont, would create an annual tax that would apply to households with a net worth above $32 million about 180,000 households in total, or about the top 0.1 percent, according to the economists who worked on the plan.
He would create a 1 per… [+1362 chars]",Mr. Sanders is embracing an idea at the center of Elizabeth Warren’s presidential campaign. His proposal goes further in who would be taxed and how much money would be raised.,2019-09-24,The New York Times,"Bernie Sanders Proposes a Wealth Tax, Taking Aim at Billionaires",https://www.nytimes.com/2019/09/24/us/politics/bernie-sanders-wealth-tax.html,"WASHINGTON — Senator Bernie Sanders on Tuesday unveiled a proposal to create a new tax on the wealth of the richest Americans, including a steep tax on billionaires that could greatly diminish their fortunes.

With the proposal, Mr. Sanders is embracing an idea that has been a centerpiece of the campaign of his top progressive rival, Senator Elizabeth Warren. But while Ms. Warren came first, Mr. Sanders is going bigger. His wealth tax would apply to a larger number of households, impose a higher top rate and raise more money.

Mr. Sanders’s plan to tax accumulated wealth, not just income, is particularly aggressive in how it would erode the fortunes of billionaires. His tax would cut in half the wealth of the typical billionaire after 15 years, according to two economists who worked with the Sanders campaign on the plan. Mr. Sanders would use the money generated by his wealth tax to fund the housing plan he released last week and a forthcoming plan for universal child care, as well as to help pay for “Medicare for all.”

“Let me be very clear: As president of the United States, I will reduce the outrageous and grotesque and immoral level of income and wealth inequality,” Mr. Sanders said in an interview. “What we are trying to do is demand and implement a policy which significantly reduces income and wealth inequality in America by telling the wealthiest families in this country they cannot have so much wealth.”"
